qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	staxids	organism_name	superkingdom	kingdom	phylum	class	order	family	genus	species
contig_762_6	AUI39789.1	35.6	191	119	3	5	194	5	192	2.6300000000000004e-31	116.0	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_762_11	ULY68552.1	36.0	89	56	1	112	200	123	210	6.04e-10	62.4	2922419.0	Chlorella virus XW01	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Chlorella virus XW01
contig_762_13	AVL95024.1	40.0	160	74	8	21	166	5	156	1.17e-16	76.3	2109587.0	Moumouvirus australiensis	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Moumouvirus	Moumouvirus australiense
contig_763_8	QKF94254.1	30.8	104	71	1	44	146	41	144	1.67e-08	53.9	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_763_9	QPI16261.1	30.1	292	176	6	4	290	2	270	4.52e-28	112.0	2763269.0	Virus NIOZ-UU157	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Virus NIOZ-UU157
contig_763_10	QBK86013.1	33.3	114	71	2	4	114	420	531	5.55e-11	62.0	2506602.0	Marseillevirus LCMAC101	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC101
contig_763_12	ABG37656.1	35.5	93	60	0	62	154	602	694	3.7e-12	68.2	3694.0	Populus trichocarpa	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus trichocarpa
contig_764_3	WYL19072.1	24.4	168	111	3	1	157	296	458	6.89e-07	53.5	3040692.0	Pentanymphon antarcticum iridovirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	N/A	Pentanymphon antarcticum iridovirus
contig_766_1	ARF10911.1	25.7	420	266	13	18	423	210	597	1.61e-25	115.0	1977638.0	Hokovirus HKV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Hokovirus	Hokovirus HKV1
contig_766_4	AYV83965.1	28.4	162	88	5	66	215	5	150	3.85e-09	62.0	2487770.0	Hyperionvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Hyperionvirus sp.
contig_766_7	ACD54816.1	31.6	133	76	3	2	121	12	142	2.17e-12	65.1	104782.0	Adineta vaga	Eukaryota	Metazoa	Rotifera	Eurotatoria	Adinetida	Adinetidae	Adineta	Adineta vaga
contig_767_2	ACD54811.1	22.2	356	192	13	53	387	57	348	8.34e-09	61.6	104782.0	Adineta vaga	Eukaryota	Metazoa	Rotifera	Eurotatoria	Adinetida	Adinetidae	Adineta	Adineta vaga
contig_768_5	CAD61259.1	33.4	452	277	9	8	435	107	558	6.230000000000001e-66	227.0	7955.0	Danio rerio	Eukaryota	Metazoa	Chordata	Actinopteri	Cypriniformes	Danionidae	Danio	Danio rerio
contig_769_19	AYV82419.1	51.1	45	22	0	6	50	112	156	2.49e-08	52.0	2487769.0	Homavirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Homavirus sp.
contig_769_21	AYV78014.1	38.8	98	45	2	8	90	18	115	1.36e-12	65.9	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_77_13	YP_009119241.1	25.9	193	120	3	9	198	53	225	1.28e-10	63.2	1605721.0	Pandoravirus inopinatum	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus inopinatum
contig_77_17	AYV78226.1	54.8	146	64	2	3	148	269	412	7.1e-50	167.0	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_770_3	SOB73998.1	30.9	188	116	5	18	200	29	207	2.25e-15	78.2	2023205.0	Cedratvirus lausannensis	N/A	N/A	N/A	N/A	N/A	N/A	Alphacedratvirus	Alphacedratvirus francolausannense
contig_770_5	BFL61212.1	28.1	210	150	1	25	234	2	210	1.17e-17	88.2	3138182.0	Moumouvirus sp. 'lavasanguinem'	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Moumouvirus	Moumouvirus sp. 'lavasanguinem'
contig_772_3	QDY52375.1	69.0	71	22	0	8	78	309	379	5.71e-28	109.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_772_4	QDY52375.1	43.4	318	157	7	1	306	1	307	1.37e-75	244.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_772_8	QKU33818.1	33.8	396	246	3	67	462	152	531	3.17e-67	231.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_775_8	AGE53061.1	27.8	237	148	10	18	251	10	226	6.51e-15	75.5	1278255.0	Paramecium bursaria Chlorella virus Fr5L	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Paramecium bursaria Chlorella virus Fr5L
contig_777_10	ADX06521.1	32.7	202	114	6	9	200	95	284	2.33e-19	87.8	938083.0	Organic Lake phycodnavirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	N/A	Organic Lake phycodnavirus
contig_777_15	QFG73678.1	39.0	164	90	3	42	202	8	164	1.5e-29	110.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_777_16	QFG73678.1	41.3	150	85	2	23	169	8	157	8.8e-34	120.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_778_3	AUL79276.2	49.1	320	156	3	3	320	7	321	1.68e-107	319.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_779_4	APU89108.1	33.5	185	119	4	127	310	131	312	1.24e-15	80.1	1924551.0	Virus Rctr85	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Virus Rctr85
contig_783_4	YP_009119842.1	28.3	269	173	9	52	302	46	312	3.24e-13	74.7	1605721.0	Pandoravirus inopinatum	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus inopinatum
contig_784_6	QBK87029.1	42.7	75	31	3	27	89	77	151	3.34e-08	54.7	2506604.0	Marseillevirus LCMAC103	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC103
contig_786_4	ARF11077.1	31.3	259	157	10	22	268	18	267	2.84e-18	87.0	1977638.0	Hokovirus HKV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Hokovirus	Hokovirus HKV1
contig_788_2	QBK88329.1	31.4	210	124	6	27	230	84	279	1.94e-20	90.9	2506606.0	Marseillevirus LCMAC202	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC202
contig_790_4	AGE55581.1	28.4	141	87	4	35	171	31	161	1.15e-07	56.6	1278272.0	Acanthocystis turfacea Chlorella virus MN0810.1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Acanthocystis turfacea Chlorella virus MN0810.1
contig_790_6	QFG74153.1	26.3	198	140	3	125	318	46	241	1.19e-12	73.2	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_790_9	QKU34031.1	49.2	520	229	4	135	621	174	691	1.45e-160	486.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_790_12	AUI39626.1	31.0	361	235	8	33	384	33	388	4.16e-41	152.0	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_790_14	QBK87088.1	32.7	223	128	8	2	216	350	558	8.82e-13	71.6	2506604.0	Marseillevirus LCMAC103	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC103
contig_792_4	WZO76023.1	28.0	207	138	5	130	334	1	198	1.82e-20	92.0	2809302.0	Chlorovirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Chlorovirus sp.
contig_792_6	UKZ11061.1	32.0	347	216	8	9	336	43	388	1.9699999999999998e-38	149.0	2909297.0	Emiliania huxleyi virus M1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Coccolithovirus	Emiliania huxleyi virus M1
contig_793_2	ARF12194.1	32.4	284	149	5	18	261	3	283	2.43e-40	145.0	1977640.0	Klosneuvirus KNV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Klosneuvirus	Klosneuvirus KNV1
contig_793_9	AMZ03137.1	48.6	105	52	2	50	153	45	148	2.18e-26	100.0	1835008.0	Mimivirus Bombay	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Mimivirus	Mimivirus bradfordmassiliense
contig_794_2	QKF94406.1	43.6	250	135	3	15	259	9	257	1.1500000000000001e-58	197.0	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_795_8	QFG74185.1	23.3	343	222	11	22	353	53	365	1.38e-18	92.4	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_796_10	WAX25994.1	93.9	33	2	0	1	33	7	39	3.26e-14	67.0	10566.0	Human papillomavirus	N/A	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	N/A	Human papillomavirus
contig_797_3	ARF09069.1	26.2	210	131	7	31	221	48	252	1.35e-06	53.1	1977631.0	Catovirus CTV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1
contig_80_9	YP_009448872.1	42.7	150	80	4	47	193	260	406	7.2699999999999995e-28	113.0	2023057.0	Orpheovirus IHUMI-LCC2	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Orpheoviridae	Alphaorpheovirus	Alphaorpheovirus massiliense
contig_800_3	CAK7596783.1	45.7	94	51	0	1	94	1063	1156	3.7e-15	80.5	3072188.0	Catovirus sp. 'naegleriensis'	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus sp. 'naegleriensis'
contig_802_13	USI00828.1	26.1	180	116	3	137	314	907	1071	4.25e-08	58.9	39947.0	Oryza sativa Japonica Group	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Oryza	Oryza sativa
contig_804_5	QBK87503.1	33.7	386	217	8	5	371	34	399	1.8499999999999999e-54	198.0	2506605.0	Marseillevirus LCMAC201	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC201
contig_805_3	UUU46892.1	54.5	167	72	2	7	169	349	515	1.27e-50	173.0	65424.0	Red seabream iridovirus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Megalocytivirus	Megalocytivirus pagrus1
contig_805_6	CAA38181.1	48.8	418	188	6	3	396	6	421	1.3300000000000001e-125	372.0	5547.0	Trichoderma viride	Eukaryota	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma viride
contig_807_2	AGE57571.1	26.8	190	134	3	7	192	5	193	4.6e-13	73.2	1278276.0	Acanthocystis turfacea Chlorella virus NTS-1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Acanthocystis turfacea Chlorella virus NTS-1
contig_808_3	QBK94013.1	38.5	454	263	8	1	446	1	446	3.34e-99	307.0	2506599.0	Pithovirus LCPAC406	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCPAC406
contig_81_2	AYV77759.1	25.0	216	147	7	36	244	37	244	1.79e-11	66.6	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_810_1	WLY67778.1	28.3	152	101	4	9	158	747	892	9.11e-13	68.9	4932.0	Saccharomyces cerevisiae	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae
contig_810_2	WLY67778.1	26.5	729	445	25	20	679	14	720	5.22e-44	174.0	4932.0	Saccharomyces cerevisiae	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae
contig_811_5	ACD54816.1	27.7	191	126	5	10	189	18	207	2e-10	63.2	104782.0	Adineta vaga	Eukaryota	Metazoa	Rotifera	Eurotatoria	Adinetida	Adinetidae	Adineta	Adineta vaga
contig_813_1	ARF09735.1	30.3	145	82	4	31	169	36	167	2.64e-09	59.7	1977633.0	Indivirus ILV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Indivirus	Indivirus ILV1
contig_815_12	APU88852.1	44.3	79	42	2	149	225	509	587	1.61e-08	58.2	1924548.0	Virus Rctr197k	N/A	Heunggongvirae	Uroviricota	Caudoviricetes	N/A	N/A	N/A	Virus Rctr197k
contig_816_5	AYV78233.1	35.8	503	314	6	6	503	4	502	4.13e-102	320.0	2487765.0	Edafosvirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Edafosvirus sp.
contig_816_7	QFG74551.1	28.3	233	152	4	210	428	202	433	3.36e-19	93.2	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_816_10	AUI39789.1	30.4	171	116	2	59	229	30	197	2.81e-17	80.9	47929.0	macacine betaherpesvirus 3	N/A	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3
contig_816_14	SPN79811.1	31.8	217	132	8	19	227	29	237	3.79e-18	87.0	2126980.0	Brazilian cedratvirus IHUMI	N/A	N/A	N/A	N/A	N/A	N/A	Alphacedratvirus	Alphacedratvirus brasiliense
contig_816_19	NP_077550.1	29.9	127	82	2	242	361	437	563	1.17e-09	65.1	37665.0	Ectocarpus siliculosus virus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Phaeovirus	Phaeovirus unasiliculosus
contig_816_21	QBK86221.1	26.9	253	164	9	352	588	203	450	9.6e-17	88.2	2506603.0	Marseillevirus LCMAC102	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Pimascovirales	Marseilleviridae	N/A	Marseillevirus LCMAC102
contig_816_28	AYV75146.1	27.5	788	516	16	38	799	63	821	5.7599999999999995e-67	244.0	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_816_30	QFG74015.1	29.2	643	392	20	7	645	1	584	1.46e-51	192.0	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_816_35	QBK88429.1	29.1	652	388	24	114	712	114	744	2.5600000000000003e-58	215.0	2506608.0	Mimivirus LCMiAC01	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Mimivirus LCMiAC01
contig_816_44	QFG73726.1	30.4	135	91	2	19	150	6	140	1.34e-14	75.1	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_816_57	AAP06788.1	26.6	433	278	9	100	506	195	613	3.5500000000000003e-37	152.0	4577.0	Zea mays	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Zea	Zea mays
contig_816_62	QKU34798.1	43.4	357	184	5	4	354	62	406	4.07e-92	285.0		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_816_66	UMO79168.1	50.3	175	84	2	18	191	262	434	1.46e-51	175.0	2847767.0	Pandoravirus belohorizontensis	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus belohorizontensis
contig_816_67	WGU26825.1	33.7	460	284	12	43	488	41	493	1.1600000000000001e-57	203.0	4568.0	Triticum monococcum	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Triticum	Triticum monococcum
contig_817_5	YP_009001225.1	35.5	172	96	4	21	186	74	236	2.0300000000000002e-21	95.9	1450746.0	Pithovirus sibericum	N/A	N/A	N/A	N/A	N/A	N/A	Alphapithovirus	Alphapithovirus sibericum
contig_819_6	XIF71252.1	29.6	328	185	12	9	332	6	291	1.0800000000000001e-31	125.0	3057169.0	Micromonas commoda virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	N/A	Micromonas commoda virus
contig_823_5	YP_003969745.1	45.5	88	30	2	58	127	22	109	5.26e-11	64.3	693272.0	Cafeteria roenbergensis virus BV-PW1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Rheavirus	Rheavirus sinusmexicani
contig_823_8	AYV76607.1	34.6	81	53	0	53	133	121	201	1.07e-09	58.2	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_826_8	YP_009001498.1	31.1	135	84	4	34	166	1281	1408	7.18e-10	61.2	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_827_6	ARF11847.1	34.2	120	70	5	183	297	1	116	3.38e-11	63.5	1977640.0	Klosneuvirus KNV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Klosneuvirus	Klosneuvirus KNV1
contig_828_4	ARF08656.1	36.7	488	291	6	29	502	12	495	2.56e-99	311.0	1977631.0	Catovirus CTV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1
contig_828_8	QDY52375.1	48.7	154	67	2	5	146	372	525	1.62e-42	153.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_83_2	YP_009001498.1	30.3	231	141	5	9	233	465	681	6.2299999999999996e-24	106.0	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_830_6	ULY68552.1	34.9	63	41	0	106	168	139	201	3.18e-06	50.8	2922419.0	Chlorella virus XW01	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Chlorella virus XW01
contig_830_16	ATX75159.1	27.2	345	219	11	1	313	24	368	7.55e-19	90.1	2042482.0	Eastern grey kangaroopox virus	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Macropopoxvirus	Macropopoxvirus mgiganteuspox
contig_830_18	YP_009001498.1	31.0	203	130	5	4	204	466	660	2.36e-22	99.4	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_830_23	QDH89688.1	39.1	87	53	0	34	120	6	92	5.24e-14	72.0	2587224.0	Mitovirus sp.	N/A	Orthornavirae	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	Mitovirus	Mitovirus sp.
contig_831_6	QDY52220.1	29.6	226	143	6	2	221	338	553	2.07e-17	87.0	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_831_11	QBK93389.1	30.8	302	162	15	3	296	9	271	5.740000000000001e-27	110.0	2506597.0	Pithovirus LCPAC404	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCPAC404
contig_831_29	QBK89188.1	51.7	377	172	5	19	390	40	411	8.35e-117	351.0	2506609.0	Mimivirus LCMiAC02	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Mimivirus LCMiAC02
contig_831_31	ABY48138.1	30.4	227	136	6	7	224	33	246	2.23e-19	90.9	3880.0	Medicago truncatula	Eukaryota	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago truncatula
contig_831_34	QDY52220.1	31.2	231	134	8	3	221	337	554	5.27e-20	92.8	2596887.0	Mimiviridae sp. ChoanoV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Schizomimiviridae	N/A	Mimiviridae sp. ChoanoV1
contig_831_37	QKF94206.1	26.3	289	192	9	8	288	24	299	3.23e-15	79.3	3070911.0	Fadolivirus FV1/VV64	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Fadolivirus	Fadolivirus algeromassiliense
contig_832_7	YP_009001498.1	29.8	215	127	5	45	256	482	675	2.18e-19	94.7	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_833_1	AGE57609.1	29.6	496	285	12	2	484	93	537	1.03e-41	163.0	1278276.0	Acanthocystis turfacea Chlorella virus NTS-1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Chlorovirus	Acanthocystis turfacea Chlorella virus NTS-1
contig_833_6	YP_009174709.1	27.8	158	105	4	4	153	2	158	3.89e-12	65.1	1586713.0	Yellowstone lake phycodnavirus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Yellowstone lake phycodnavirus 1
contig_836_2	QFG74176.1	37.3	201	105	8	18	214	147	330	9.6e-22	95.9	1737588.0	Megaviridae environmental sample	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Megaviridae environmental sample
contig_836_6	QIG59707.1	40.4	57	34	0	1	57	105	161	2.29e-07	50.4	2704074.0	Dishui Lake phycodnavirus 3	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Dishui Lake phycodnavirus 3
contig_837_7	AYV76607.1	41.6	209	113	4	7	209	3	208	1.99e-43	149.0	2487775.0	Terrestrivirus sp.	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	N/A	Terrestrivirus sp.
contig_838_1	YP_009001498.1	27.1	218	123	8	25	239	480	664	8.77e-12	70.5	62099.0	Alphaentomopoxvirus acuprea	N/A	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Alphaentomopoxvirus	Alphaentomopoxvirus acuprea
contig_839_4	QBK92036.1	35.0	137	74	5	5	126	20	156	1.41e-13	71.6	2506594.0	Pithovirus LCPAC304	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCPAC304
contig_839_8	NP_077550.1	28.2	373	215	9	1	335	384	741	2.04e-27	120.0	37665.0	Ectocarpus siliculosus virus 1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Phaeovirus	Phaeovirus unasiliculosus
contig_84_1	QKU33637.1	30.0	180	117	5	32	211	44	214	7.31e-12	68.2		N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
contig_84_2	ARF09189.1	47.9	399	204	3	12	409	4	399	2.01e-127	376.0	1977631.0	Catovirus CTV1	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae	Catovirus	Catovirus CTV1
contig_84_14	AIB51754.1	39.1	69	40	1	3	69	14	82	5.27e-13	62.0	1477405.0	Faustovirus	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Faustovirus
contig_840_4	QBK84530.1	33.6	149	97	1	8	156	5	151	1.0799999999999999e-24	96.7	2506600.0	Pithovirus LCDPAC01	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCDPAC01
contig_841_2	UMO79173.1	34.2	152	91	5	3	147	23	172	5.63e-13	69.3	2847767.0	Pandoravirus belohorizontensis	N/A	N/A	N/A	N/A	N/A	N/A	Pandoravirus	Pandoravirus belohorizontensis
contig_841_3	QBK90690.1	31.6	152	89	6	8	148	25	172	1.74e-12	67.8	2506589.0	Pithovirus LCPAC104	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Pithovirus LCPAC104
contig_841_4	XCJ77313.1	32.5	126	82	2	1	126	31	153	9.33e-20	86.3	2008368.0	Micromonas polaris virus	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	N/A	Micromonas polaris virus
contig_841_5	QBP06726.1	35.2	88	56	1	1	88	175	261	3.2e-11	60.8	1663209.0	Ostreococcus lucimarinus virus 7	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Ostreococcus lucimarinus virus 7
contig_842_4	YP_009174249.1	26.5	223	138	4	149	345	319	541	5.53e-13	75.1	1586715.0	Yellowstone lake phycodnavirus 3	N/A	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus	Yellowstone lake phycodnavirus 3
contig_844_3	XDO02170.1	65.7	35	12	0	2	36	323	357	2.36e-06	47.8	3240092.0	Florenciella sp. virus SA2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Florenciella sp. virus SA2
