seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
k141_138115	1	2	348	1129	0.987	0.987	1	2	348	1129	NA	NA	0	1	2	348	1129	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_138115||full	0.987	ssDNA
k141_138071	1	3	45	1209	0.987	0.987	1	3	45	1209	NA	NA	0	1	3	45	1209	0.987	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_138071||full	0.987	ssDNA
k141_138058	1	6	3	4671	0.753	0.753	1	6	3	4671	NA	NA	0	1	6	3	4671	0.753	0.0	0.0	0.0	33.3	16.7	50.0	1	dsDNAphage	linear	k141_138058||full	0.753	dsDNAphage
k141_138018	1	2	3	1951	0.9	0.9	1	2	3	1951	NA	NA	0	1	2	3	1951	0.9	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_138018||full	0.9	dsDNAphage
k141_138005	1	3	3	2766	0.733	0.733	1	3	3	2766	NA	NA	0	1	3	3	2766	0.733	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_138005||full	0.733	dsDNAphage
k141_137923	1	3	3	1330	0.7	0.7	1	3	3	1330	NA	NA	0	1	3	3	1330	0.7	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_137923||full	0.7	dsDNAphage
k141_137877	1	4	2	1311	0.887	0.887	1	4	2	1311	NA	NA	0	1	4	2	1311	0.887	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	k141_137877||full	0.887	ssDNA
k141_137745	1	4	1	1287	1.0	1.0	1	4	1	1287	NA	NA	0	1	4	1	1287	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_137745||full	1.0	ssDNA
k141_137518	1	2	72	1424	0.94	0.94	1	2	72	1424	NA	NA	0	1	2	72	1424	0.94	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_137518||full	0.94	ssDNA
k141_137417	1	3	1	1170	0.713	0.713	1	3	1	1170	NA	NA	0	1	3	1	1170	0.713	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_137417||full	0.713	ssDNA
k141_13728	1	10	24	5729	0.527	0.527	1	10	24	5729	NA	NA	0	1	10	24	5729	0.527	0.0	20.0	0.0	30.0	0.0	50.0	0	dsDNAphage	linear	k141_13728||full	0.527	dsDNAphage
k141_137260	1	3	2	1075	0.66	0.66	1	3	2	1075	NA	NA	0	1	3	2	1075	0.66	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_137260||full	0.66	dsDNAphage
k141_137105	1	5	3	1992	1.0	1.0	1	5	3	1992	NA	NA	0	1	5	3	1992	1.0	0.0	0.0	0.0	100.0	0.0	0.0	3	dsDNAphage	linear	k141_137105||full	1.0	dsDNAphage
k141_137096	1	4	74	1904	0.8	0.8	1	4	74	1904	NA	NA	0	1	4	74	1904	0.8	0.0	0.0	0.0	50.0	25.0	25.0	0	dsDNAphage	linear	k141_137096||full	0.8	dsDNAphage
k141_136930	1	3	1	1975	1.0	1.0	1	3	1	1975	NA	NA	0	1	3	1	1975	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_136930||full	1.0	ssDNA
k141_136912	1	2	3	2896	0.907	0.907	1	2	3	2896	NA	NA	0	1	2	3	2896	0.907	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_136912||full	0.907	dsDNAphage
k141_136910	1	5	3	1990	1.0	1.0	1	5	3	1990	NA	NA	0	1	5	3	1990	1.0	0.0	0.0	0.0	60.0	0.0	40.0	0	ssDNA	linear	k141_136910||full	1.0	ssDNA
k141_1368	1	3	3	1612	0.593	0.593	1	3	3	1612	NA	NA	0	1	3	3	1612	0.593	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_1368||full	0.593	dsDNAphage
k141_136685	1	2	210	1690	0.847	0.847	1	2	210	1690	NA	NA	0	1	2	210	1690	0.847	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_136685||full	0.847	ssDNA
k141_136520	1	3	3	1380	0.633	0.633	1	3	3	1380	NA	NA	0	1	3	3	1380	0.633	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_136520||full	0.633	dsDNAphage
k141_136309	1	3	2	1613	0.993	0.993	1	3	2	1613	NA	NA	0	1	3	2	1613	0.993	0.0	0.0	0.0	100.0	0.0	0.0	1	dsDNAphage	linear	k141_136309||full	0.993	dsDNAphage
k141_136254	1	3	1	2573	0.647	0.647	1	3	1	2573	NA	NA	0	1	3	1	2573	0.647	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_136254||full	0.647	dsDNAphage
k141_135843	1	2	1	1040	0.993	0.993	1	2	1	1040	NA	NA	0	1	2	1	1040	0.993	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	k141_135843||full	0.993	dsDNAphage
k141_135832	1	3	2	1712	1.0	1.0	1	3	2	1712	NA	NA	0	1	3	2	1712	1.0	0.0	0.0	0.0	100.0	0.0	0.0	2	dsDNAphage	linear	k141_135832||full	1.0	dsDNAphage
k141_135772	1	4	1	1749	0.967	0.967	1	4	1	1749	NA	NA	0	1	4	1	1749	0.967	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_135772||full	0.967	dsDNAphage
k141_135395	1	2	1	1583	0.84	0.84	1	2	1	1583	NA	NA	0	1	2	1	1583	0.84	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_135395||full	0.84	ssDNA
k141_135208	1	2	137	1051	1.0	1.0	1	2	137	1051	NA	NA	0	1	2	137	1051	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_135208||full	1.0	ssDNA
k141_135153	1	10	1	5452	0.727	0.727	1	10	1	5452	NA	NA	0	1	10	1	5452	0.727	0.0	0.0	0.0	10.0	0.0	90.0	0	dsDNAphage	linear	k141_135153||full	0.727	dsDNAphage
k141_135031	1	3	1	2161	0.767	0.767	1	3	1	2161	NA	NA	0	1	3	1	2161	0.767	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_135031||full	0.767	dsDNAphage
k141_134891	1	5	1	1506	0.633	0.633	1	5	1	1506	NA	NA	0	1	5	1	1506	0.633	0.0	20.0	0.0	40.0	0.0	40.0	0	dsDNAphage	linear	k141_134891||full	0.633	dsDNAphage
k141_134837	1	2	23	1062	0.593	0.593	1	2	23	1062	NA	NA	0	1	2	23	1062	0.593	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_134837||full	0.593	dsDNAphage
k141_134770	1	3	3	1376	0.967	0.967	1	3	3	1376	NA	NA	0	1	3	3	1376	0.967	0.0	0.0	0.0	66.7	0.0	33.3	2	dsDNAphage	linear	k141_134770||full	0.967	dsDNAphage
k141_13467	1	3	1	1835	1.0	1.0	1	3	1	1835	NA	NA	0	1	3	1	1835	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_13467||full	1.0	ssDNA
k141_134405	1	3	2	1024	0.747	0.747	1	3	2	1024	NA	NA	0	1	3	2	1024	0.747	0.0	33.3	0.0	66.7	0.0	0.0	2	dsDNAphage	linear	k141_134405||full	0.747	dsDNAphage
k141_134295	1	3	2	1179	0.953	0.953	1	3	2	1179	NA	NA	0	1	3	2	1179	0.953	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_134295||full	0.953	ssDNA
k141_134136	1	3	1	1371	0.707	0.707	1	3	1	1371	NA	NA	0	1	3	1	1371	0.707	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_134136||full	0.707	dsDNAphage
k141_133960	1	4	177	1970	1.0	1.0	1	4	177	1970	NA	NA	0	1	4	177	1970	1.0	0.0	0.0	0.0	75.0	0.0	25.0	0	ssDNA	linear	k141_133960||full	1.0	ssDNA
k141_133950	1	2	3	1555	0.913	0.913	1	2	3	1555	NA	NA	0	1	2	3	1555	0.913	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_133950||full	0.913	ssDNA
k141_133898	1	2	34	1725	1.0	1.0	1	2	34	1725	NA	NA	0	1	2	34	1725	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_133898||full	1.0	ssDNA
k141_133838	1	5	54	1921	0.947	0.947	1	5	54	1921	NA	NA	0	1	5	54	1921	0.947	0.0	0.0	0.0	60.0	0.0	40.0	0	dsDNAphage	linear	k141_133838||full	0.947	dsDNAphage
k141_133831	1	4	1	2089	1.0	1.0	1	4	1	2089	NA	NA	0	1	4	1	2089	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_133831||full	1.0	ssDNA
k141_133570	1	2	4	1706	0.54	0.54	1	2	4	1706	NA	NA	0	1	2	4	1706	0.54	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_133570||full	0.54	dsDNAphage
k141_133532	1	3	3	2100	0.773	0.773	1	3	3	2100	NA	NA	0	1	3	3	2100	0.773	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_133532||full	0.773	ssDNA
k141_13353	1	3	101	1564	0.58	0.58	1	3	101	1564	NA	NA	0	1	3	101	1564	0.58	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	k141_13353||full	0.58	dsDNAphage
k141_133485	1	2	50	2313	0.853	0.853	1	2	50	2313	NA	NA	0	1	2	50	2313	0.853	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_133485||full	0.853	ssDNA
k141_133375	1	3	1	1923	1.0	1.0	1	3	1	1923	NA	NA	0	1	3	1	1923	1.0	0.0	0.0	0.0	66.7	0.0	33.3	2	dsDNAphage	linear	k141_133375||full	1.0	dsDNAphage
k141_133344	1	3	3	1476	0.993	0.993	1	3	3	1476	NA	NA	0	1	3	3	1476	0.993	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_133344||full	0.993	ssDNA
k141_133206	1	3	2	1570	0.667	0.667	1	3	2	1570	NA	NA	0	1	3	2	1570	0.667	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	k141_133206||full	0.667	dsDNAphage
k141_133092	1	2	1	927	0.793	0.793	1	2	1	927	NA	NA	0	1	2	1	927	0.793	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_133092||full	0.793	ssDNA
k141_133024	1	2	2	1140	0.98	0.98	1	2	2	1140	NA	NA	0	1	2	2	1140	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_133024||full	0.98	ssDNA
k141_132954	1	3	2	1777	0.96	0.96	1	3	2	1777	NA	NA	0	1	3	2	1777	0.96	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_132954||full	0.96	ssDNA
k141_132864	1	4	1	1994	0.593	0.593	1	4	1	1994	NA	NA	0	1	4	1	1994	0.593	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_132864||full	0.593	dsDNAphage
k141_132637	1	2	1	866	0.813	0.813	1	2	1	866	NA	NA	0	1	2	1	866	0.813	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_132637||full	0.813	dsDNAphage
k141_132557	1	3	217	1949	0.987	0.987	1	3	217	1949	NA	NA	0	1	3	217	1949	0.987	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_132557||full	0.987	ssDNA
k141_132537	1	3	367	3100	0.58	0.58	1	3	367	3100	NA	NA	0	1	3	367	3100	0.58	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_132537||full	0.58	dsDNAphage
k141_132533	1	10	8	6491	0.567	0.567	1	10	8	6491	NA	NA	0	1	10	8	6491	0.567	0.0	10.0	0.0	30.0	0.0	60.0	0	dsDNAphage	linear	k141_132533||full	0.567	dsDNAphage
k141_132503	1	4	3	1533	0.993	0.993	1	4	3	1533	NA	NA	0	1	4	3	1533	0.993	0.0	0.0	0.0	75.0	0.0	25.0	0	ssDNA	linear	k141_132503||full	0.993	ssDNA
k141_132369	1	3	3	1419	0.733	0.733	1	3	3	1419	NA	NA	0	1	3	3	1419	0.733	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_132369||full	0.733	ssDNA
k141_132288	1	3	3	1117	1.0	1.0	1	3	3	1117	NA	NA	0	1	3	3	1117	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_132288||full	1.0	ssDNA
k141_13228	1	2	1	1484	0.613	0.613	1	2	1	1484	NA	NA	0	1	2	1	1484	0.613	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_13228||full	0.613	dsDNAphage
k141_132142	1	2	58	1109	0.9	0.9	1	2	58	1109	NA	NA	0	1	2	58	1109	0.9	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_132142||full	0.9	ssDNA
k141_132004	1	4	3	1900	0.847	0.847	1	4	3	1900	NA	NA	0	1	4	3	1900	0.847	0.0	0.0	0.0	75.0	0.0	25.0	0	dsDNAphage	linear	k141_132004||full	0.847	dsDNAphage
k141_131893	1	2	2	886	0.533	0.533	1	2	2	886	NA	NA	0	1	2	2	886	0.533	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_131893||full	0.533	ssDNA
k141_13170	1	4	2	1504	0.793	0.793	1	4	2	1504	NA	NA	0	1	4	2	1504	0.793	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_13170||full	0.793	dsDNAphage
k141_131632	1	3	3	1508	0.507	0.507	1	3	3	1508	NA	NA	0	1	3	3	1508	0.507	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	k141_131632||full	0.507	dsDNAphage
k141_131463	1	3	2	1886	0.5	0.5	1	3	2	1886	NA	NA	0	1	3	2	1886	0.5	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_131463||full	0.5	dsDNAphage
k141_131396	1	4	3	1841	0.567	0.567	1	4	3	1841	NA	NA	0	1	4	3	1841	0.567	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_131396||full	0.567	dsDNAphage
k141_131346	1	4	2	1581	0.527	0.527	1	4	2	1581	NA	NA	0	1	4	2	1581	0.527	0.0	0.0	0.0	50.0	25.0	25.0	0	dsDNAphage	linear	k141_131346||full	0.527	dsDNAphage
k141_131129	1	3	3	1123	1.0	1.0	1	3	3	1123	NA	NA	0	1	3	3	1123	1.0	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_131129||full	1.0	ssDNA
k141_130949	1	3	2	1638	0.987	0.987	1	3	2	1638	NA	NA	0	1	3	2	1638	0.987	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_130949||full	0.987	ssDNA
k141_130910	1	4	104	2349	0.593	0.593	1	4	104	2349	NA	NA	0	1	4	104	2349	0.593	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	k141_130910||full	0.593	dsDNAphage
k141_13057	1	2	159	1088	1.0	1.0	1	2	159	1088	NA	NA	0	1	2	159	1088	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_13057||full	1.0	ssDNA
k141_130482	1	3	134	1013	0.947	0.947	1	3	134	1013	NA	NA	0	1	3	134	1013	0.947	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_130482||full	0.947	ssDNA
k141_130250	1	6	1	3687	0.5	0.5	1	6	1	3687	NA	NA	0	1	6	1	3687	0.5	0.0	16.7	0.0	33.3	0.0	50.0	0	dsDNAphage	linear	k141_130250||full	0.5	dsDNAphage
k141_130204	1	4	2	1868	0.533	0.533	1	4	2	1868	NA	NA	0	1	4	2	1868	0.533	0.0	0.0	0.0	25.0	0.0	75.0	0	dsDNAphage	linear	k141_130204||full	0.533	dsDNAphage
k141_130165	1	3	900	2366	0.68	0.68	1	3	900	2366	NA	NA	0	1	3	900	2366	0.68	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_130165||full	0.68	dsDNAphage
k141_130099	1	3	2	1482	0.993	0.993	1	3	2	1482	NA	NA	0	1	3	2	1482	0.993	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_130099||full	0.993	ssDNA
k141_130098	1	3	1	1738	0.993	0.993	1	3	1	1738	NA	NA	0	1	3	1	1738	0.993	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_130098||full	0.993	ssDNA
k141_12979	1	7	3	7349	0.713	0.713	1	7	3	7349	NA	NA	0	1	7	3	7349	0.713	0.0	28.6	0.0	42.9	0.0	28.6	1	dsDNAphage	linear	k141_12979||full	0.713	dsDNAphage
k141_129755	1	5	1	3229	0.993	0.993	1	5	1	3229	NA	NA	0	1	5	1	3229	0.993	0.0	20.0	0.0	60.0	0.0	20.0	3	dsDNAphage	linear	k141_129755||full	0.993	dsDNAphage
k141_129721	1	2	1	835	0.947	0.947	1	2	1	835	NA	NA	0	1	2	1	835	0.947	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_129721||full	0.947	ssDNA
k141_129674	1	3	3	1114	0.993	0.993	1	3	3	1114	NA	NA	0	1	3	3	1114	0.993	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_129674||full	0.993	ssDNA
k141_129613	1	3	3	1210	0.993	0.993	1	3	3	1210	NA	NA	0	1	3	3	1210	0.993	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_129613||full	0.993	ssDNA
k141_12954	1	2	27	1013	0.827	0.827	1	2	27	1013	NA	NA	0	1	2	27	1013	0.827	0.0	0.0	0.0	100.0	0.0	0.0	1	dsDNAphage	linear	k141_12954||full	0.827	dsDNAphage
k141_128861	1	4	3	1816	0.573	0.573	1	4	3	1816	NA	NA	0	1	4	3	1816	0.573	0.0	25.0	0.0	50.0	0.0	25.0	0	dsDNAphage	linear	k141_128861||full	0.573	dsDNAphage
k141_128860	1	2	3	1054	0.773	0.773	1	2	3	1054	NA	NA	0	1	2	3	1054	0.773	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_128860||full	0.773	dsDNAphage
k141_128796	1	4	1	1570	0.96	0.96	1	4	1	1570	NA	NA	0	1	4	1	1570	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_128796||full	0.96	dsDNAphage
k141_128670	1	2	237	1421	0.793	0.793	1	2	237	1421	NA	NA	0	1	2	237	1421	0.793	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_128670||full	0.793	ssDNA
k141_128347	1	2	3	1614	0.953	0.953	1	2	3	1614	NA	NA	0	1	2	3	1614	0.953	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_128347||full	0.953	ssDNA
k141_128329	1	3	2	1249	0.993	0.993	1	3	2	1249	NA	NA	0	1	3	2	1249	0.993	0.0	0.0	0.0	33.3	0.0	66.7	1	dsDNAphage	linear	k141_128329||full	0.993	dsDNAphage
k141_128271	1	2	59	1098	0.547	0.547	1	2	59	1098	NA	NA	0	1	2	59	1098	0.547	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_128271||full	0.547	dsDNAphage
k141_128245	1	5	3	2046	0.993	0.993	1	5	3	2046	NA	NA	0	1	5	3	2046	0.993	0.0	0.0	0.0	60.0	0.0	40.0	0	ssDNA	linear	k141_128245||full	0.993	ssDNA
k141_127931	1	3	3	1326	0.953	0.953	1	3	3	1326	NA	NA	0	1	3	3	1326	0.953	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_127931||full	0.953	ssDNA
k141_127810	1	3	1	1369	0.927	0.927	1	3	1	1369	NA	NA	0	1	3	1	1369	0.927	0.0	33.3	0.0	66.7	0.0	0.0	2	dsDNAphage	linear	k141_127810||full	0.927	dsDNAphage
k141_127625	1	2	2	1228	1.0	1.0	1	2	2	1228	NA	NA	0	1	2	2	1228	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_127625||full	1.0	ssDNA
k141_127542	1	3	2	1964	0.933	0.933	1	3	2	1964	NA	NA	0	1	3	2	1964	0.933	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_127542||full	0.933	ssDNA
k141_127399	1	3	2	1713	0.92	0.92	1	3	2	1713	NA	NA	0	1	3	2	1713	0.92	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_127399||full	0.92	ssDNA
k141_127384	1	5	1	2591	0.833	0.833	1	5	1	2591	NA	NA	0	1	5	1	2591	0.833	0.0	0.0	0.0	20.0	20.0	60.0	1	dsDNAphage	linear	k141_127384||full	0.833	dsDNAphage
k141_12719	1	6	1	2828	0.507	0.507	1	6	1	2828	NA	NA	0	1	6	1	2828	0.507	0.0	16.7	0.0	33.3	0.0	50.0	0	dsDNAphage	linear	k141_12719||full	0.507	dsDNAphage
k141_127189	1	3	3	1087	0.52	0.52	1	3	3	1087	NA	NA	0	1	3	3	1087	0.52	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	k141_127189||full	0.52	dsDNAphage
k141_127107	1	2	331	1534	0.967	0.967	1	2	331	1534	NA	NA	0	1	2	331	1534	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_127107||full	0.967	ssDNA
k141_126922	1	7	3	2180	0.993	0.993	1	7	3	2180	NA	NA	0	1	7	3	2180	0.993	0.0	0.0	0.0	42.9	0.0	57.1	0	dsDNAphage	linear	k141_126922||full	0.993	dsDNAphage
k141_12690	1	3	3	2491	0.807	0.807	1	3	3	2491	NA	NA	0	1	3	3	2491	0.807	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_12690||full	0.807	dsDNAphage
k141_126855	1	2	3	755	0.94	0.94	1	2	3	755	NA	NA	0	1	2	3	755	0.94	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_126855||full	0.94	dsDNAphage
k141_126789	1	2	226	1319	0.78	0.78	1	2	226	1319	NA	NA	0	1	2	226	1319	0.78	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	k141_126789||full	0.78	dsDNAphage
k141_126741	1	9	2	6203	0.947	0.947	1	9	2	6203	NA	NA	0	1	9	2	6203	0.947	0.0	11.1	0.0	44.4	0.0	44.4	1	dsDNAphage	linear	k141_126741||full	0.947	dsDNAphage
k141_126709	1	2	172	1539	0.887	0.887	1	2	172	1539	NA	NA	0	1	2	172	1539	0.887	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_126709||full	0.887	ssDNA
k141_126702	1	2	22	1158	0.98	0.98	1	2	22	1158	NA	NA	0	1	2	22	1158	0.98	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_126702||full	0.98	ssDNA
k141_126433	1	5	2	1764	0.713	0.713	1	5	2	1764	NA	NA	0	1	5	2	1764	0.713	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	k141_126433||full	0.713	dsDNAphage
k141_126411	1	3	1	1741	0.7	0.7	1	3	1	1741	NA	NA	0	1	3	1	1741	0.7	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_126411||full	0.7	dsDNAphage
k141_126314	1	2	2	1151	0.96	0.96	1	2	2	1151	NA	NA	0	1	2	2	1151	0.96	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_126314||full	0.96	ssDNA
k141_126230	1	3	1	2260	0.52	0.52	1	3	1	2260	NA	NA	0	1	3	1	2260	0.52	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_126230||full	0.52	ssDNA
k141_126205	1	3	2	2150	0.987	0.987	1	3	2	2150	NA	NA	0	1	3	2	2150	0.987	0.0	0.0	0.0	100.0	0.0	0.0	1	dsDNAphage	linear	k141_126205||full	0.987	dsDNAphage
k141_126119	1	5	1	3139	0.613	0.613	1	5	1	3139	NA	NA	0	1	5	1	3139	0.613	0.0	0.0	0.0	40.0	0.0	60.0	0	dsDNAphage	linear	k141_126119||full	0.613	dsDNAphage
k141_126055	1	4	1	2291	0.793	0.793	1	4	1	2291	NA	NA	0	1	4	1	2291	0.793	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	k141_126055||full	0.793	dsDNAphage
k141_125910	1	3	2	1628	0.78	0.78	1	3	2	1628	NA	NA	0	1	3	2	1628	0.78	0.0	0.0	0.0	33.3	33.3	33.3	1	dsDNAphage	linear	k141_125910||full	0.78	dsDNAphage
k141_125877	1	2	618	1370	0.5	0.5	1	2	618	1370	NA	NA	0	1	2	618	1370	0.5	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	k141_125877||full	0.5	ssDNA
k141_125863	1	3	51	1630	0.967	0.967	1	3	51	1630	NA	NA	0	1	3	51	1630	0.967	0.0	0.0	0.0	66.7	0.0	33.3	0	ssDNA	linear	k141_125863||full	0.967	ssDNA
k141_125781	1	2	2	1054	0.96	0.96	1	2	2	1054	NA	NA	0	1	2	2	1054	0.96	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_125781||full	0.96	ssDNA
k141_125701	1	3	312	1392	0.98	0.98	1	3	312	1392	NA	NA	0	1	3	312	1392	0.98	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	k141_125701||full	0.98	ssDNA
k141_125699	1	3	145	1436	0.947	0.947	1	3	145	1436	NA	NA	0	1	3	145	1436	0.947	0.0	0.0	0.0	33.3	0.0	66.7	1	dsDNAphage	linear	k141_125699||full	0.947	dsDNAphage
k141_12553	1	3	3	1375	0.953	0.953	1	3	3	1375	NA	NA	0	1	3	3	1375	0.953	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_12553||full	0.953	ssDNA
k141_125394	1	7	2	3552	0.793	0.793	1	7	2	3552	NA	NA	0	1	7	2	3552	0.793	0.0	14.3	0.0	57.1	0.0	28.6	0	dsDNAphage	linear	k141_125394||full	0.793	dsDNAphage
k141_125386	1	4	3	1262	0.513	0.513	1	4	3	1262	NA	NA	0	1	4	3	1262	0.513	0.0	25.0	0.0	75.0	0.0	0.0	0	dsDNAphage	linear	k141_125386||full	0.513	dsDNAphage
k141_124871	1	3	2	1067	0.987	0.987	1	3	2	1067	NA	NA	0	1	3	2	1067	0.987	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	k141_124871||full	0.987	ssDNA
k141_12461	1	3	3	1179	0.58	0.58	1	3	3	1179	NA	NA	0	1	3	3	1179	0.58	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	k141_12461||full	0.58	dsDNAphage
k141_124607	1	4	2	2042	0.96	0.96	1	4	2	2042	NA	NA	0	1	4	2	2042	0.96	0.0	0.0	0.0	75.0	0.0	25.0	0	ssDNA	linear	k141_124607||full	0.96	ssDNA
