seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
k141_71954||full	0.767	0.127	0.767	dsDNAphage	1577	0	66.700	33.300
k141_145645||full	0.627	0.713	0.713	ssDNA	1571	0	50.000	0.000
k141_38108||full	0.493	0.940	0.940	ssDNA	1119	0	50.000	0.000
k141_60851||full	0.873	0.960	0.960	ssDNA	1227	0	100.000	0.000
k141_9478||full	0.547	0.093	0.547	dsDNAphage	1684	0	50.000	0.000
k141_134405||full	0.747	0.093	0.747	dsDNAphage	1023	2	66.700	33.300
k141_157217||full	0.607	0.193	0.607	dsDNAphage	1220	0	66.700	33.300
k141_111534||full	0.853	0.380	0.853	dsDNAphage	2294	0	25.000	0.000
k141_9496||full	0.820	0.933	0.933	ssDNA	1109	0	33.300	0.000
k141_43840||full	0.893	0.640	0.893	dsDNAphage	1486	1	66.700	0.000
k141_140208||full	0.553	0.933	0.933	ssDNA	1502	0	33.300	0.000
k141_100275||full	0.813	0.033	0.813	dsDNAphage	1937	0	25.000	0.000
k141_145718||full	0.513	0.313	0.513	dsDNAphage	1080	0	66.700	33.300
k141_151439||full	0.587	0.913	0.913	ssDNA	1014	0	50.000	0.000
k141_83442||full	0.887	0.127	0.887	dsDNAphage	1062	0	33.300	0.000
k141_111559||full	0.553	0.173	0.553	dsDNAphage	1096	0	33.300	0.000
k141_66374||full	0.727	0.120	0.727	dsDNAphage	1212	1	33.300	0.000
k141_94805||full	0.747	0.973	0.973	ssDNA	1845	0	33.300	0.000
k141_9521||full	0.900	0.993	0.993	ssDNA	876	0	50.000	0.000
k141_43866||full	0.333	0.833	0.833	ssDNA	1232	0	50.000	0.000
k141_83454||full	0.373	0.947	0.947	ssDNA	1145	0	33.300	0.000
k141_173994||full	0.720	0.047	0.720	dsDNAphage	1552	0	25.000	0.000
k141_83457||full	0.640	0.240	0.640	dsDNAphage	1430	0	66.700	0.000
k141_55071||full	0.540	0.107	0.540	dsDNAphage	3287	0	25.000	0.000
k141_162863||full	0.593	0.153	0.593	dsDNAphage	3330	0	40.000	0.000
k141_94822||full	0.887	0.307	0.887	dsDNAphage	1217	0	66.700	0.000
k141_72054||full	0.427	0.653	0.653	ssDNA	1596	0	50.000	0.000
k141_55083||full	0.580	0.013	0.580	dsDNAphage	3911	0	25.000	12.500
k141_9545||full	0.553	1.000	1.000	ssDNA	1053	0	50.000	0.000
k141_83480||full	1.000	0.907	1.000	dsDNAphage	5289	3	66.700	0.000
k141_123156||full	0.980	0.453	0.980	dsDNAphage	2067	2	75.000	0.000
k141_174010||full	0.547	0.873	0.873	ssDNA	1005	0	50.000	0.000
k141_15487||full	0.740	0.433	0.740	dsDNAphage	1703	0	66.700	0.000
k141_43909||full	0.767	0.067	0.767	dsDNAphage	2006	1	40.000	20.000
k141_128860||full	0.773	0.540	0.773	dsDNAphage	1052	0	100.000	0.000
k141_128861||full	0.573	0.107	0.573	dsDNAphage	1814	0	50.000	25.000
k141_100334||full	0.560	0.067	0.560	dsDNAphage	4948	0	83.300	16.700
k141_77813||full	0.607	0.013	0.607	dsDNAphage	2199	1	20.000	0.000
k141_32362||full	0.787	1.000	1.000	ssDNA	1136	0	100.000	0.000
k141_38222||full	0.527	0.100	0.527	dsDNAphage	1475	0	33.300	0.000
k141_174044||full	0.587	0.460	0.587	dsDNAphage	1576	0	33.300	0.000
k141_43960||full	0.627	0.393	0.627	dsDNAphage	2527	0	20.000	0.000
k141_60987||full	0.880	0.780	0.880	dsDNAphage	1001	0	100.000	0.000
k141_60990||full	0.453	0.733	0.733	ssDNA	1048	0	33.300	0.000
k141_100368||full	0.653	0.053	0.653	dsDNAphage	2735	0	28.600	14.300
k141_55153||full	0.787	0.493	0.787	dsDNAphage	1832	0	25.000	0.000
k141_151558||full	0.613	0.987	0.987	ssDNA	656	0	50.000	0.000
k141_4303||full	0.907	0.973	0.973	ssDNA	1638	0	66.700	0.000
k141_145826||full	0.753	0.720	0.753	dsDNAphage	1608	0	33.300	0.000
k141_157354||full	1.000	0.933	1.000	dsDNAphage	1830	1	100.000	0.000
k141_145830||full	0.653	0.567	0.653	dsDNAphage	1250	0	33.300	0.000
k141_89281||full	0.833	0.573	0.833	dsDNAphage	2111	0	16.700	0.000
k141_168569||full	0.767	0.500	0.767	dsDNAphage	1255	0	33.300	0.000
k141_179852||full	0.720	0.773	0.773	ssDNA	1068	0	33.300	0.000
k141_15568||full	0.640	0.100	0.640	dsDNAphage	2008	0	60.000	20.000
k141_157368||full	0.953	0.600	0.953	dsDNAphage	881	1	50.000	0.000
k141_66493||full	0.627	0.413	0.627	dsDNAphage	1260	0	33.300	0.000
k141_21351||full	0.913	0.987	0.987	ssDNA	2128	0	60.000	0.000
k141_83585||full	0.560	0.173	0.560	dsDNAphage	1249	0	66.700	33.300
k141_111687||full	0.840	0.173	0.840	dsDNAphage	4115	0	16.700	0.000
k141_163004||full	0.560	0.020	0.560	dsDNAphage	3383	0	50.000	33.300
k141_61051||full	0.980	0.827	0.980	dsDNAphage	1932	1	50.000	0.000
k141_9668||full	0.533	0.813	0.813	ssDNA	1174	0	33.300	0.000
k141_61062||full	0.773	0.867	0.867	ssDNA	2103	0	25.000	0.000
k141_100417||full	0.560	0.980	0.980	ssDNA	2333	0	100.000	0.000
k141_94978||full	0.473	0.920	0.920	ssDNA	1217	0	50.000	0.000
k141_32475||full	0.287	0.700	0.700	ssDNA	2565	0	50.000	0.000
k141_157426||full	0.540	0.693	0.693	ssDNA	2091	0	50.000	0.000
k141_49597||full	0.480	0.960	0.960	ssDNA	1609	0	50.000	0.000
k141_163047||full	0.907	0.053	0.907	dsDNAphage	3285	2	42.900	28.600
k141_179912||full	0.600	0.413	0.600	dsDNAphage	1039	0	50.000	0.000
k141_61086||full	0.553	0.087	0.553	dsDNAphage	2233	0	25.000	0.000
k141_157438||full	0.820	0.973	0.973	ssDNA	1999	0	33.300	0.000
k141_145914||full	0.360	0.613	0.613	ssDNA	3021	0	33.300	0.000
k141_157455||full	0.680	0.080	0.680	dsDNAphage	1105	0	33.300	0.000
k141_83656||full	0.660	0.933	0.933	ssDNA	1142	0	50.000	0.000
k141_174189||full	0.927	0.993	0.993	ssDNA	1059	0	66.700	0.000
k141_106516||full	0.593	0.807	0.807	ssDNA	1310	0	66.700	0.000
k141_55245||full	0.640	0.860	0.860	ssDNA	1693	0	66.700	0.000
k141_168663||full	0.880	0.527	0.880	dsDNAphage	1050	0	25.000	0.000
k141_117807||full	0.667	0.060	0.667	dsDNAphage	3041	0	50.000	16.700
k141_95037||full	0.920	1.000	1.000	ssDNA	996	0	50.000	0.000
k141_21447||full	0.547	0.100	0.547	dsDNAphage	1101	0	33.300	0.000
k141_140450||full	0.553	0.153	0.553	dsDNAphage	1190	0	33.300	0.000
k141_15686||full	0.680	0.067	0.680	dsDNAphage	2169	0	20.000	0.000
k141_163109||full	0.733	0.953	0.953	ssDNA	972	0	50.000	0.000
k141_140460||full	0.733	0.327	0.733	dsDNAphage	1232	0	100.000	0.000
k141_21455||full	0.753	0.073	0.753	dsDNAphage	1610	0	33.300	0.000
k141_72288||full	0.667	0.967	0.967	ssDNA	1137	0	50.000	0.000
k141_78014||full	0.860	1.000	1.000	ssDNA	1115	0	100.000	0.000
k141_89440||full	0.813	0.967	0.967	ssDNA	819	0	50.000	0.000
k141_168726||full	0.687	0.313	0.687	dsDNAphage	1478	0	33.300	0.000
k141_61165||full	0.827	1.000	1.000	ssDNA	1033	0	100.000	0.000
k141_163144||full	0.573	0.053	0.573	dsDNAphage	1964	0	25.000	0.000
k141_95087||full	0.773	0.920	0.920	ssDNA	1058	0	66.700	0.000
k141_72323||full	0.973	0.733	0.973	dsDNAphage	1463	1	75.000	0.000
k141_78047||full	0.753	0.940	0.940	ssDNA	1814	0	33.300	0.000
k141_55336||full	0.693	0.973	0.973	ssDNA	1224	0	33.300	0.000
k141_180023||full	0.253	0.813	0.813	ssDNA	2359	0	50.000	0.000
k141_174291||full	0.980	0.920	0.980	dsDNAphage	1731	1	40.000	0.000
k141_83742||full	0.707	0.927	0.927	ssDNA	2723	0	50.000	0.000
k141_32595||full	0.747	0.633	0.747	dsDNAphage	2162	0	33.300	0.000
k141_78056||full	0.587	0.113	0.587	dsDNAphage	1181	0	33.300	0.000
k141_140521||full	0.620	0.153	0.620	dsDNAphage	1610	0	33.300	0.000
k141_151743||full	0.260	0.853	0.853	ssDNA	1800	0	33.300	0.000
k141_9793||full	0.640	0.713	0.713	ssDNA	1830	0	33.300	0.000
k141_72346||full	0.580	0.413	0.580	dsDNAphage	1391	0	50.000	0.000
k141_157540||full	0.567	0.173	0.567	dsDNAphage	1694	0	33.300	0.000
k141_117901||full	0.500	0.080	0.500	dsDNAphage	2060	0	40.000	20.000
k141_66671||full	0.873	0.547	0.873	dsDNAphage	1072	0	66.700	0.000
k141_180040||full	0.687	0.960	0.960	ssDNA	2347	0	50.000	0.000
k141_49742||full	0.367	0.900	0.900	ssDNA	1461	0	33.300	0.000
k141_168782||full	0.640	0.193	0.640	dsDNAphage	1905	0	25.000	0.000
k141_123397||full	0.560	0.133	0.560	dsDNAphage	1052	0	33.300	0.000
k141_89504||full	0.933	0.967	0.967	ssDNA	2059	0	66.700	0.000
k141_151768||full	0.947	0.433	0.947	dsDNAphage	1253	1	66.700	0.000
k141_111900||full	0.760	0.120	0.760	dsDNAphage	1218	0	33.300	0.000
k141_123424||full	0.500	0.800	0.800	ssDNA	3146	0	20.000	0.000
k141_49778||full	0.560	0.793	0.793	ssDNA	1157	0	33.300	0.000
k141_26990||full	0.540	0.307	0.540	dsDNAphage	1082	0	33.300	0.000
k141_72393||full	0.733	0.620	0.733	dsDNAphage	1586	0	66.700	0.000
k141_26993||full	0.800	0.960	0.960	ssDNA	1121	0	33.300	0.000
k141_21581||full	0.467	0.827	0.827	ssDNA	1503	0	50.000	0.000
k141_83828||full	0.667	0.100	0.667	dsDNAphage	2213	0	50.000	25.000
k141_140599||full	0.407	0.760	0.760	ssDNA	1074	0	50.000	0.000
k141_117951||full	0.947	0.993	0.993	ssDNA	1422	0	100.000	0.000
k141_15841||full	0.840	0.247	0.840	dsDNAphage	1413	1	50.000	0.000
k141_72430||full	0.533	0.133	0.533	dsDNAphage	1318	0	33.300	0.000
k141_106674||full	0.947	0.467	0.947	dsDNAphage	1881	0	20.000	0.000
k141_134770||full	0.967	0.320	0.967	dsDNAphage	1374	2	66.700	0.000
k141_140620||full	0.647	0.993	0.993	ssDNA	1316	0	66.700	0.000
k141_44251||full	0.907	0.293	0.907	dsDNAphage	1713	1	33.300	0.000
k141_180136||full	0.920	0.020	0.920	dsDNAphage	6934	3	37.500	12.500
k141_157633||full	0.980	0.560	0.980	dsDNAphage	2455	0	40.000	0.000
k141_180138||full	0.527	0.100	0.527	dsDNAphage	1076	0	66.700	33.300
k141_151842||full	0.787	0.987	0.987	ssDNA	834	0	100.000	0.000
k141_72442||full	0.867	0.913	0.913	ssDNA	979	0	100.000	0.000
k141_15852||full	0.947	0.267	0.947	dsDNAphage	1023	1	33.300	0.000
k141_49836||full	0.300	0.567	0.567	ssDNA	1285	0	50.000	0.000
k141_66772||full	0.527	0.280	0.527	dsDNAphage	1754	0	33.300	0.000
k141_140632||full	0.647	1.000	1.000	ssDNA	1290	0	100.000	0.000
k141_95208||full	0.313	0.860	0.860	ssDNA	1357	0	50.000	0.000
k141_157645||full	0.927	0.240	0.927	dsDNAphage	1127	0	33.300	0.000
k141_9918||full	0.893	0.213	0.893	dsDNAphage	1170	1	33.300	0.000
k141_21640||full	0.960	0.280	0.960	dsDNAphage	3394	1	50.000	0.000
k141_15866||full	0.613	0.187	0.613	dsDNAphage	1013	0	50.000	0.000
k141_111996||full	0.653	0.940	0.940	ssDNA	1166	0	33.300	0.000
k141_61292||full	0.300	0.853	0.853	ssDNA	1231	0	50.000	0.000
k141_55404||full	0.413	0.793	0.793	ssDNA	1063	0	33.300	0.000
k141_157664||full	0.613	0.453	0.613	dsDNAphage	1940	0	33.300	0.000
k141_151871||full	0.633	0.660	0.660	ssDNA	922	0	50.000	0.000
k141_146126||full	0.607	0.207	0.607	dsDNAphage	1570	0	66.700	0.000
k141_163285||full	0.933	0.993	0.993	ssDNA	1244	0	66.700	0.000
k141_83919||full	0.173	0.747	0.747	ssDNA	1723	0	50.000	0.000
k141_9961||full	0.773	0.700	0.773	dsDNAphage	1309	0	66.700	0.000
k141_66834||full	0.680	0.813	0.813	ssDNA	1692	0	40.000	0.000
k141_134837||full	0.593	0.313	0.593	dsDNAphage	1040	0	50.000	0.000
k141_174484||full	0.953	0.433	0.953	dsDNAphage	1440	1	50.000	0.000
k141_100664||full	0.527	0.213	0.527	dsDNAphage	1034	0	33.300	0.000
k141_9982||full	0.440	0.987	0.987	ssDNA	1137	0	50.000	0.000
k141_140702||full	0.567	0.880	0.880	ssDNA	1812	0	33.300	0.000
k141_15924||full	0.740	0.840	0.840	ssDNA	1202	0	100.000	0.000
k141_106789||full	0.793	0.120	0.793	dsDNAphage	981	0	33.300	0.000
k141_95273||full	0.253	0.513	0.513	ssDNA	1077	0	50.000	0.000
k141_9993||full	1.000	0.107	1.000	dsDNAphage	3472	5	71.400	14.300
k141_15934||full	0.960	0.227	0.960	dsDNAphage	1980	1	60.000	20.000
k141_72568||full	0.533	0.067	0.533	dsDNAphage	1423	0	25.000	0.000
k141_140734||full	0.413	0.613	0.613	ssDNA	932	0	50.000	0.000
k141_134891||full	0.633	0.140	0.633	dsDNAphage	1506	0	40.000	20.000
k141_163388||full	0.227	0.973	0.973	ssDNA	1622	0	50.000	0.000
k141_95307||full	0.673	0.933	0.933	ssDNA	1041	0	50.000	0.000
k141_151965||full	0.473	0.993	0.993	ssDNA	821	0	50.000	0.000
k141_61425||full	0.253	1.000	1.000	ssDNA	1076	0	50.000	0.000
k141_118133||full	0.840	0.320	0.840	dsDNAphage	853	1	50.000	0.000
k141_106856||full	0.953	0.187	0.953	dsDNAphage	8489	1	40.000	0.000
k141_16008||full	0.920	0.713	0.920	dsDNAphage	1212	1	66.700	0.000
k141_100784||full	0.627	0.907	0.907	ssDNA	1130	0	33.300	0.000
k141_4618||full	0.713	0.167	0.713	dsDNAphage	1453	0	25.000	0.000
k141_112152||full	0.893	0.947	0.947	ssDNA	1631	0	33.300	0.000
k141_72694||full	0.600	0.727	0.727	ssDNA	2595	0	25.000	0.000
k141_180352||full	0.513	0.247	0.513	dsDNAphage	1270	0	50.000	0.000
k141_44463||full	0.793	0.867	0.867	ssDNA	1355	0	20.000	0.000
k141_174624||full	0.847	1.000	1.000	ssDNA	1266	0	66.700	0.000
k141_163447||full	0.547	0.180	0.547	dsDNAphage	1637	0	33.300	0.000
k141_72708||full	0.773	1.000	1.000	ssDNA	1126	0	100.000	0.000
k141_55586||full	0.427	0.720	0.720	ssDNA	1834	0	25.000	0.000
k141_72717||full	0.647	0.073	0.647	dsDNAphage	7264	0	30.800	0.000
k141_100818||full	0.420	0.520	0.520	ssDNA	1254	0	50.000	0.000
k141_72723||full	0.927	0.493	0.927	dsDNAphage	2952	1	20.000	0.000
k141_21872||full	0.520	0.527	0.527	ssDNA	1961	0	50.000	0.000
k141_84112||full	0.413	0.960	0.960	ssDNA	1305	0	33.300	0.000
k141_89801||full	0.653	0.640	0.653	dsDNAphage	1839	0	66.700	0.000
k141_16097||full	0.327	0.880	0.880	ssDNA	1677	0	50.000	0.000
k141_163482||full	0.787	0.967	0.967	ssDNA	968	0	33.300	0.000
k141_72736||full	0.847	0.220	0.847	dsDNAphage	1871	0	14.300	0.000
k141_4675||full	0.847	0.560	0.847	dsDNAphage	1927	0	33.300	0.000
k141_135031||full	0.767	0.220	0.767	dsDNAphage	2161	0	33.300	0.000
k141_44516||full	0.747	0.287	0.747	dsDNAphage	1282	0	66.700	33.300
k141_27313||full	0.933	0.467	0.933	dsDNAphage	1133	0	66.700	0.000
k141_84179||full	0.820	0.967	0.967	ssDNA	1784	0	66.700	0.000
k141_78506||full	0.480	0.953	0.953	ssDNA	1653	0	50.000	0.000
k141_163516||full	0.940	0.487	0.940	dsDNAphage	1459	0	66.700	0.000
k141_61579||full	0.893	0.993	0.993	ssDNA	1069	0	100.000	0.000
k141_180437||full	0.673	0.967	0.967	ssDNA	1841	0	66.700	0.000
k141_78511||full	0.733	0.007	0.733	dsDNAphage	6452	2	37.500	12.500
k141_157975||full	0.453	0.847	0.847	ssDNA	1108	0	33.300	0.000
k141_169219||full	0.920	0.373	0.920	dsDNAphage	1161	0	66.700	0.000
k141_152151||full	0.740	0.073	0.740	dsDNAphage	4128	0	37.500	0.000
k141_146450||full	0.800	0.093	0.800	dsDNAphage	5277	0	12.500	0.000
k141_180480||full	0.887	0.820	0.887	dsDNAphage	1560	0	16.700	0.000
k141_152165||full	0.287	0.753	0.753	ssDNA	989	0	50.000	0.000
k141_16202||full	0.600	0.100	0.600	dsDNAphage	969	1	50.000	0.000
k141_16206||full	0.553	0.353	0.553	dsDNAphage	1173	0	66.700	0.000
k141_169248||full	0.567	0.580	0.580	ssDNA	1295	0	33.300	0.000
k141_21965||full	0.880	0.007	0.880	dsDNAphage	21765	3	32.400	29.400
k141_169254||full	0.920	0.320	0.920	dsDNAphage	1873	0	80.000	0.000
k141_27414||full	0.613	0.167	0.613	dsDNAphage	2115	0	33.300	0.000
k141_27416||full	0.867	1.000	1.000	ssDNA	1982	0	100.000	0.000
k141_118364||full	0.940	0.967	0.967	ssDNA	1696	0	100.000	0.000
k141_135153||full	0.727	0.093	0.727	dsDNAphage	5452	0	10.000	0.000
k141_180515||full	0.933	0.127	0.933	dsDNAphage	2307	0	50.000	12.500
k141_95526||full	0.873	0.087	0.873	dsDNAphage	4376	2	50.000	25.000
k141_38936||full	0.993	0.940	0.993	dsDNAphage	1349	1	100.000	0.000
k141_21993||full	0.867	0.773	0.867	dsDNAphage	1284	0	66.700	0.000
k141_180524||full	0.993	1.000	1.000	ssDNA	1141	0	50.000	0.000
k141_10274||full	0.880	0.927	0.927	ssDNA	1971	0	66.700	0.000
k141_146500||full	0.507	0.673	0.673	ssDNA	1470	0	50.000	0.000
k141_78610||full	0.833	0.973	0.973	ssDNA	1838	0	50.000	0.000
k141_141044||full	0.607	0.280	0.607	dsDNAphage	1324	0	33.300	0.000
k141_118385||full	0.813	0.680	0.813	dsDNAphage	2616	0	66.700	0.000
k141_10290||full	0.433	0.953	0.953	ssDNA	1993	0	33.300	0.000
k141_158068||full	0.847	1.000	1.000	ssDNA	1151	0	66.700	0.000
k141_84285||full	0.487	1.000	1.000	ssDNA	974	0	50.000	0.000
k141_146530||full	0.407	0.993	0.993	ssDNA	1154	0	50.000	0.000
k141_10303||full	0.727	0.967	0.967	ssDNA	1045	0	33.300	0.000
k141_129613||full	0.960	0.993	0.993	ssDNA	1208	0	66.700	0.000
k141_10308||full	0.600	0.947	0.947	ssDNA	1315	0	50.000	0.000
k141_78642||full	0.353	0.960	0.960	ssDNA	1523	0	50.000	0.000
k141_146536||full	0.933	0.440	0.933	dsDNAphage	2116	0	11.100	0.000
k141_135208||full	0.707	1.000	1.000	ssDNA	915	0	50.000	0.000
k141_78649||full	0.673	0.840	0.840	ssDNA	1451	0	33.300	0.000
k141_89991||full	0.913	0.407	0.913	dsDNAphage	1164	0	50.000	0.000
k141_50249||full	0.473	0.907	0.907	ssDNA	1935	0	50.000	0.000
k141_180582||full	1.000	1.000	1.000	dsDNAphage	1699	3	100.000	0.000
k141_118432||full	0.553	0.313	0.553	dsDNAphage	1091	0	33.300	0.000
k141_123937||full	0.993	0.947	0.993	dsDNAphage	1020	0	100.000	0.000
k141_16283||full	0.967	0.993	0.993	ssDNA	1359	0	66.700	0.000
k141_78685||full	0.513	0.093	0.513	dsDNAphage	2568	0	50.000	0.000
k141_146582||full	0.900	0.153	0.900	dsDNAphage	1087	1	50.000	0.000
k141_50282||full	0.647	0.580	0.647	dsDNAphage	976	0	50.000	0.000
k141_4915||full	0.727	0.133	0.727	dsDNAphage	1824	0	33.300	0.000
k141_129674||full	0.887	0.993	0.993	ssDNA	1112	0	33.300	0.000
k141_112464||full	0.587	0.293	0.587	dsDNAphage	1136	0	50.000	0.000
k141_146626||full	0.553	0.333	0.553	dsDNAphage	1056	0	50.000	0.000
k141_169370||full	0.660	0.033	0.660	dsDNAphage	1717	0	25.000	0.000
k141_158181||full	0.580	0.167	0.580	dsDNAphage	1960	0	66.700	0.000
k141_90057||full	0.580	0.993	0.993	ssDNA	1062	0	33.300	0.000
k141_180662||full	0.620	0.307	0.620	dsDNAphage	2028	0	50.000	0.000
k141_78747||full	0.860	0.973	0.973	ssDNA	1425	0	66.700	0.000
k141_72998||full	0.580	0.093	0.580	dsDNAphage	1085	0	33.300	0.000
k141_169384||full	0.680	0.607	0.680	dsDNAphage	1612	0	25.000	0.000
k141_129721||full	0.433	0.947	0.947	ssDNA	835	0	50.000	0.000
k141_4971||full	0.773	0.053	0.773	dsDNAphage	2953	0	60.000	20.000
k141_84446||full	0.793	0.953	0.953	ssDNA	1601	0	33.300	0.000
k141_27609||full	0.860	0.127	0.860	dsDNAphage	3721	1	40.000	0.000
k141_27618||full	0.773	1.000	1.000	ssDNA	1340	0	66.700	0.000
k141_16385||full	0.580	0.607	0.607	ssDNA	1458	0	20.000	0.000
k141_158231||full	0.960	0.947	0.960	dsDNAphage	1684	0	50.000	0.000
k141_146694||full	0.800	0.987	0.987	ssDNA	1539	0	33.300	0.000
k141_158237||full	0.587	0.100	0.587	dsDNAphage	1977	1	50.000	0.000
k141_175027||full	0.387	0.967	0.967	ssDNA	925	0	50.000	0.000
k141_78806||full	0.427	0.953	0.953	ssDNA	1028	0	33.300	0.000
k141_5021||full	0.647	0.993	0.993	ssDNA	1032	0	50.000	0.000
k141_124071||full	0.820	0.987	0.987	ssDNA	1052	0	66.700	0.000
k141_129755||full	0.993	0.040	0.993	dsDNAphage	3229	3	60.000	20.000
k141_141208||full	0.900	0.960	0.960	ssDNA	1240	0	33.300	0.000
k141_73069||full	0.500	0.060	0.500	dsDNAphage	2774	0	20.000	0.000
k141_141213||full	0.413	0.993	0.993	ssDNA	2339	0	50.000	0.000
k141_135395||full	0.340	0.840	0.840	ssDNA	1583	0	50.000	0.000
k141_163782||full	0.920	0.513	0.920	dsDNAphage	2383	0	40.000	0.000
k141_16458||full	0.913	0.387	0.913	dsDNAphage	1398	1	66.700	0.000
k141_22224||full	0.613	0.487	0.613	dsDNAphage	914	0	33.300	0.000
k141_56028||full	0.400	0.920	0.920	ssDNA	1827	0	50.000	0.000
k141_16464||full	0.600	0.467	0.600	dsDNAphage	1851	0	66.700	0.000
k141_101222||full	0.420	0.820	0.820	ssDNA	1360	0	33.300	0.000
k141_163796||full	0.587	0.493	0.587	dsDNAphage	1487	0	50.000	0.000
k141_118595||full	0.747	0.633	0.747	dsDNAphage	1104	0	100.000	0.000
k141_107395||full	0.967	0.967	0.967	dsDNAphage	684	0	100.000	0.000
k141_56044||full	0.993	0.547	0.993	dsDNAphage	1746	0	100.000	0.000
k141_5084||full	0.420	0.813	0.813	ssDNA	1763	0	50.000	0.000
k141_22229||full	0.433	1.000	1.000	ssDNA	1019	0	50.000	0.000
k141_152462||full	0.753	0.647	0.753	dsDNAphage	1312	0	66.700	0.000
k141_73132||full	0.933	0.327	0.933	dsDNAphage	1788	1	50.000	0.000
k141_22245||full	0.367	0.987	0.987	ssDNA	1048	0	50.000	0.000
k141_146785||full	0.753	0.647	0.753	dsDNAphage	2814	0	25.000	0.000
k141_112673||full	0.600	0.327	0.600	dsDNAphage	1093	0	33.300	0.000
k141_152500||full	0.467	0.760	0.760	ssDNA	1489	0	50.000	0.000
k141_27774||full	0.340	0.853	0.853	ssDNA	1788	0	50.000	0.000
k141_67416||full	0.640	0.113	0.640	dsDNAphage	1562	0	50.000	0.000
k141_5144||full	0.680	0.967	0.967	ssDNA	2352	0	50.000	0.000
k141_107460||full	0.507	0.073	0.507	dsDNAphage	2918	0	33.300	0.000
k141_158391||full	0.700	0.060	0.700	dsDNAphage	1471	0	33.300	0.000
k141_146834||full	0.307	0.687	0.687	ssDNA	1047	0	50.000	0.000
k141_27811||full	0.633	0.913	0.913	ssDNA	1133	0	33.300	0.000
k141_180858||full	0.620	0.913	0.913	ssDNA	1221	0	25.000	0.000
k141_44986||full	0.793	0.640	0.793	dsDNAphage	2566	0	100.000	0.000
k141_5160||full	0.940	0.613	0.940	dsDNAphage	2471	1	33.300	0.000
k141_56119||full	0.413	0.853	0.853	ssDNA	1384	0	33.300	0.000
k141_175086||full	0.867	0.000	0.867	dsDNAphage	92327	11	33.900	25.800
k141_67453||full	0.993	1.000	1.000	ssDNA	2392	0	75.000	0.000
k141_62064||full	0.973	1.000	1.000	ssDNA	1480	0	66.700	0.000
k141_50558||full	0.493	0.907	0.907	ssDNA	977	0	50.000	0.000
k141_141356||full	0.533	0.293	0.533	dsDNAphage	1877	0	33.300	0.000
k141_45015||full	0.980	1.000	1.000	ssDNA	969	0	100.000	0.000
k141_169652||full	0.893	0.873	0.893	dsDNAphage	1623	0	100.000	0.000
k141_84630||full	0.813	0.733	0.813	dsDNAphage	1611	1	50.000	0.000
k141_45024||full	0.973	0.967	0.973	dsDNAphage	1020	1	66.700	0.000
k141_146885||full	0.593	0.313	0.593	dsDNAphage	1531	0	33.300	0.000
k141_27863||full	0.767	1.000	1.000	ssDNA	1103	0	50.000	0.000
k141_124293||full	0.587	0.033	0.587	dsDNAphage	2444	0	50.000	25.000
k141_169676||full	0.827	0.973	0.973	ssDNA	906	0	33.300	0.000
k141_67491||full	0.880	0.213	0.880	dsDNAphage	1264	1	33.300	0.000
k141_118738||full	0.380	0.967	0.967	ssDNA	2794	0	66.700	0.000
k141_33436||full	0.780	0.120	0.780	dsDNAphage	1107	0	33.300	0.000
k141_16579||full	0.347	0.900	0.900	ssDNA	1698	0	50.000	0.000
k141_84670||full	0.753	0.967	0.967	ssDNA	1121	0	50.000	0.000
k141_79041||full	0.960	0.967	0.967	ssDNA	1583	0	80.000	0.000
k141_90315||full	0.587	0.213	0.587	dsDNAphage	1055	0	50.000	0.000
k141_95978||full	0.560	0.727	0.727	ssDNA	2058	0	33.300	0.000
k141_79050||full	0.380	1.000	1.000	ssDNA	1092	0	33.300	0.000
k141_152631||full	0.280	0.847	0.847	ssDNA	1235	0	50.000	0.000
k141_45066||full	0.480	0.827	0.827	ssDNA	930	0	50.000	0.000
k141_84685||full	0.533	0.367	0.533	dsDNAphage	2720	0	100.000	0.000
k141_84696||full	0.547	0.153	0.547	dsDNAphage	1381	0	50.000	25.000
k141_62126||full	0.880	0.693	0.880	dsDNAphage	1484	0	40.000	0.000
k141_33476||full	0.580	0.073	0.580	dsDNAphage	1697	0	50.000	25.000
k141_112812||full	0.747	0.960	0.960	ssDNA	1131	0	33.300	0.000
k141_146963||full	0.613	0.727	0.727	ssDNA	1900	0	33.300	0.000
k141_39402||full	0.853	0.947	0.947	ssDNA	1536	0	66.700	0.000
k141_164003||full	0.887	0.960	0.960	ssDNA	1424	0	33.300	0.000
k141_107584||full	0.660	0.053	0.660	dsDNAphage	1763	0	25.000	0.000
k141_67569||full	0.887	0.073	0.887	dsDNAphage	5217	0	42.900	14.300
k141_118816||full	0.420	0.947	0.947	ssDNA	1260	0	33.300	0.000
k141_27940||full	0.553	0.080	0.553	dsDNAphage	1168	0	33.300	0.000
k141_22441||full	0.353	0.853	0.853	ssDNA	1029	0	50.000	0.000
k141_124401||full	0.673	0.173	0.673	dsDNAphage	3638	0	75.000	0.000
k141_56241||full	0.987	0.753	0.987	dsDNAphage	2355	1	40.000	0.000
k141_67598||full	0.787	0.327	0.787	dsDNAphage	1639	0	66.700	0.000
