LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	ANI_CI95	COVERED_SIG_LEN	BEST_SIG_COV	DEPTH	REL_ABUNDANCE
genus	Croceimicrobium	2828338	56	2437	0.502299	270	0.000072	0.000652	0.000000
genus	Neoasaia	320496	39	1617	0.508500	411	0.000166	0.000651	0.000000
genus	Jatrophihabitans	1434010	29	1519	0.503430	384	0.000111	0.000645	0.000000
genus	Pelistega	106146	35	1295	0.502775	214	0.000106	0.000644	0.000000
genus	Tumebacillus	432330	54	2485	0.501559	385	0.000057	0.000643	0.000000
genus	Flaviramulus	369400	30	1481	0.501652	183	0.000079	0.000642	0.000000
genus	Allocoleopsis	2886347	70	4609	0.520946	1122	0.000156	0.000642	0.000000
genus	Symmachiella	2795780	77	4589	0.505182	857	0.000081	0.000638	0.000000
genus	Haloglomus	2806252	20	760	0.500149	38	0.000032	0.000634	0.000000
genus	Trabulsiella	158851	20	1110	0.506113	306	0.000174	0.000631	0.000000
genus	Paradesulfovibrio (ex Waite et al. 2020)	2910986	55	1958	0.511323	535	0.000172	0.000631	0.000000
genus	Archaeoglobus	2233	31	1020	0.500766	225	0.000056	0.000631	0.000000
genus	Nonomuraea	83681	70	2368	0.501124	406	0.000048	0.000628	0.000000
genus	Tunicatimonas	1077254	113	4353	0.503991	472	0.000068	0.000627	0.000000
genus	Adhaeretor	2862451	48	3524	0.508205	645	0.000115	0.000626	0.000000
genus	Blastopirellula	265487	60	3632	0.510695	755	0.000130	0.000625	0.000000
genus	Thermomicrobium	499	36	1557	0.502031	209	0.000083	0.000621	0.000000
genus	Reinekea	230494	41	1970	0.507785	468	0.000147	0.000620	0.000000
genus	Lignipirellula	2795775	130	5087	0.510806	855	0.000104	0.000620	0.000000
genus	Candidatus Rhabdochlamydia	292833	4	594	0.504572	185	0.000192	0.000615	0.000000
genus	Breoghania	1406135	51	1886	0.507144	422	0.000137	0.000614	0.000000
genus	Filimonas	649460	121	4432	0.517007	1005	0.000139	0.000614	0.000000
genus	Enterobacteriaceae endosymbiont of Plateumaris sericea - no_g_rank	Enterobacteriaceae endosymbiont of Plateumaris sericea - no_g_rank	1	30	0.502385	30	0.000614	0.000614	0.000000
genus	Herbiconiux	881616	28	1252	0.506583	373	0.000162	0.000611	0.000000
genus	Persephonella	182899	26	1123	0.502710	203	0.000110	0.000611	0.000000
genus	Taylorella	29574	11	827	0.501141	153	0.000090	0.000610	0.000000
genus	Pajaroellobacter	1882917	27	1072	0.504561	253	0.000144	0.000609	0.000000
genus	Wenyingzhuangia	1518147	31	1586	0.506667	393	0.000151	0.000609	0.000000
genus	Bibersteinia	476528	16	1022	0.500267	164	0.000039	0.000609	0.000000
genus	Caloranaerobacter	171003	35	1220	0.502600	205	0.000102	0.000607	0.000000
genus	Psychroserpens	49277	47	1704	0.501537	220	0.000066	0.000603	0.000000
genus	Gymnodinialimonas	2937410	34	1300	0.507024	354	0.000164	0.000602	0.000000
genus	Gloeomargarita	1188227	40	1628	0.500980	149	0.000055	0.000601	0.000000
genus	Isoptericola	254250	13	575	0.511219	322	0.000312	0.000599	0.000000
genus	Galbibacter	379068	50	1839	0.503256	285	0.000093	0.000598	0.000000
genus	Lacimicrobium	1751872	58	2230	0.508219	508	0.000136	0.000598	0.000000
genus	Halotia	1620790	60	2710	0.500998	196	0.000043	0.000591	0.000000
genus	Sedonavirus	2948898	2	70	0.501256	35	0.000293	0.000586	0.000000
genus	Oceanicola	252301	26	1468	0.507058	400	0.000158	0.000581	0.000000
genus	Rossellomorea	2837508	54	2218	0.501836	298	0.000061	0.000579	0.000000
genus	Melissococcus	33969	27	936	0.500110	67	0.000023	0.000575	0.000000
genus	Halodesulfurarchaeum	1980514	22	843	0.501684	209	0.000096	0.000574	0.000000
genus	Methyloligella	1485594	25	1169	0.501409	159	0.000078	0.000570	0.000000
genus	Agarilytica	2036021	101	3781	0.508227	675	0.000101	0.000568	0.000000
genus	Halobacteroides	42417	23	1303	0.507490	395	0.000172	0.000567	0.000000
genus	Betanudivirus	1511854	4	124	0.500570	31	0.000141	0.000565	0.000000
genus	Constantimarinum	2907134	43	1448	0.501065	147	0.000057	0.000563	0.000000
genus	Gilvibacter	379070	38	1514	0.501646	192	0.000071	0.000562	0.000000
genus	Cohaesibacter	655352	55	2421	0.515505	759	0.000176	0.000561	0.000000
genus	Congregibacter	393661	49	2091	0.506991	467	0.000125	0.000561	0.000000
genus	Nanchangia	2888879	12	730	0.501696	140	0.000108	0.000561	0.000000
genus	Oceanidesulfovibrio	2905722	44	2043	0.514277	667	0.000183	0.000560	0.000000
genus	Gephyromycinifex	2885697	35	1319	0.501799	184	0.000078	0.000557	0.000000
genus	Thiosulfativibrio	2781120	11	1279	0.505214	336	0.000146	0.000557	0.000000
genus	Lutimonas	449810	32	1744	0.503029	294	0.000094	0.000555	0.000000
genus	Anaplasma	768	13	705	0.500848	160	0.000072	0.000555	0.000000
genus	Oleiphilus	141450	57	3250	0.501415	273	0.000047	0.000554	0.000000
genus	Candidatus Annandia	1302410	2	60	0.501072	30	0.000275	0.000550	0.000000
genus	Kordiimonas	288021	40	2003	0.502743	506	0.000082	0.000550	0.000000
genus	Tepidiforma	2682228	17	755	0.503426	303	0.000143	0.000548	0.000000
genus	Xiamenia	2981344	20	892	0.500894	109	0.000067	0.000546	0.000000
genus	Conexibacter	191494	35	1249	0.501088	357	0.000061	0.000544	0.000000
genus	Lysinibacter	1857011	23	1442	0.504624	333	0.000126	0.000544	0.000000
genus	Catenovulum	1172191	49	2097	0.500839	318	0.000042	0.000533	0.000000
genus	Candidatus Nitrosomarinus	1993653	11	503	0.500357	52	0.000055	0.000532	0.000000
genus	Roseitalea	1915401	27	962	0.502624	195	0.000108	0.000532	0.000000
genus	Olleya	336276	16	592	0.500958	181	0.000102	0.000530	0.000000
genus	Austwickia	1184606	25	1462	0.505568	367	0.000132	0.000525	0.000000
genus	Halomicroarcula	1427149	30	960	0.500073	64	0.000018	0.000524	0.000000
genus	Catalinimonas	1522128	98	3459	0.505244	529	0.000080	0.000524	0.000000
genus	Methanosalsum	196136	29	1046	0.505509	295	0.000148	0.000523	0.000000
genus	Guyparkeria	2035712	17	817	0.506902	302	0.000193	0.000523	0.000000
genus	Sinomonas	596707	34	1020	0.500060	30	0.000015	0.000522	0.000000
genus	Neokomagataea	1223423	14	1207	0.502134	208	0.000090	0.000520	0.000000
genus	Chromohalobacter	42054	15	1104	0.502021	185	0.000087	0.000519	0.000000
genus	Candidatus Schneideria	1081630	6	220	0.501528	72	0.000170	0.000519	0.000000
genus	Pukyongia	2831916	27	1459	0.503364	293	0.000104	0.000518	0.000000
genus	Carboxydocella	178898	30	1236	0.502005	203	0.000085	0.000518	0.000000
genus	Trichothermofontia	3045815	58	2050	0.501389	211	0.000053	0.000516	0.000000
genus	Lichenihabitans	2723776	16	550	0.501699	156	0.000108	0.000514	0.000000
genus	Bermanella	599651	34	1637	0.507820	468	0.000147	0.000514	0.000000
genus	Haloplanus	376170	25	790	0.500110	65	0.000024	0.000512	0.000000
genus	Kordia	221065	57	2268	0.505841	716	0.000108	0.000511	0.000000
genus	Chamaesiphon	217161	64	3173	0.512865	831	0.000133	0.000508	0.000000
genus	Aliivibrio	511678	40	1684	0.501317	611	0.000055	0.000506	0.000000
genus	Candidatus Nitrosocosmicus	1826864	37	1485	0.501846	445	0.000074	0.000504	0.000000
genus	Flocculibacter	2834759	53	1730	0.500420	106	0.000031	0.000501	0.000000
genus	Acidimicrobium	53634	23	803	0.505068	253	0.000158	0.000501	0.000000
genus	Natronobacterium	2256	31	1127	0.500075	37	0.000016	0.000501	0.000000
genus	Halalkalibacterium (ex Joshi et al. 2022)	2893055	16	1844	0.505158	594	0.000104	0.000497	0.000000
genus	Phycisphaera	666508	28	1078	0.502441	209	0.000096	0.000496	0.000000
genus	Paraphotobacterium	2042066	31	1074	0.501042	135	0.000062	0.000493	0.000000
genus	Caldanaerobacter	249529	20	971	0.508869	375	0.000189	0.000490	0.000000
genus	Lichenicola	2804525	38	2109	0.503157	339	0.000078	0.000488	0.000000
genus	Occultella	2828348	34	1402	0.501530	190	0.000066	0.000487	0.000000
genus	Tamlana	393005	27	922	0.501468	210	0.000079	0.000486	0.000000
genus	Amylibacter	1617805	35	1437	0.505912	379	0.000128	0.000486	0.000000
genus	Pirellulimonas	2795783	74	2472	0.502813	335	0.000066	0.000485	0.000000
genus	Caminicella	166484	22	880	0.501214	134	0.000074	0.000484	0.000000
genus	Variibacter	1649510	40	1512	0.503321	290	0.000093	0.000484	0.000000
genus	Sciuriunavirus	2732971	2	60	0.500942	30	0.000242	0.000483	0.000000
genus	Salinisphaera	180541	40	1376	0.502348	231	0.000080	0.000477	0.000000
genus	Hippea	84404	15	741	0.501553	138	0.000088	0.000473	0.000000
genus	Aneurinibacillus	55079	28	1347	0.504720	521	0.000125	0.000473	0.000000
genus	Pseudofrankia	2994363	57	2142	0.500039	38	0.000008	0.000471	0.000000
genus	Halobacterium	2239	16	700	0.500188	48	0.000032	0.000469	0.000000
genus	Desemzia	82800	23	907	0.505325	290	0.000150	0.000469	0.000000
genus	Thermaerobacter	73918	20	702	0.500379	102	0.000045	0.000467	0.000000
genus	Pedococcus	2805645	17	835	0.505037	276	0.000154	0.000467	0.000000
genus	Acetohalobium	28186	28	1032	0.502717	219	0.000098	0.000463	0.000000
genus	Thermosulfurimonas	1522431	14	722	0.500866	108	0.000069	0.000461	0.000000
genus	Luteithermobacter	2813803	29	1225	0.503024	258	0.000097	0.000461	0.000000
genus	Pseudobacter	1860196	60	3322	0.504735	548	0.000076	0.000460	0.000000
genus	Oerskovia	162491	13	877	0.511756	430	0.000223	0.000456	0.000000
genus	Sulfolobus	2284	28	952	0.500287	68	0.000032	0.000454	0.000000
genus	Sulfuriflexus	1860077	29	1174	0.502758	240	0.000092	0.000451	0.000000
genus	Parvularcula	208215	35	1323	0.501866	278	0.000070	0.000449	0.000000
genus	Flexistipes	2351	30	1047	0.502492	214	0.000091	0.000448	0.000000
genus	Suttonella	13275	17	781	0.502198	179	0.000102	0.000445	0.000000
genus	Pigmentibacter	2838409	41	1392	0.501795	212	0.000068	0.000443	0.000000
genus	Thermobacillus	76632	37	1382	0.500555	119	0.000038	0.000441	0.000000
genus	Bellamyvirus	2733096	2	78	0.501114	39	0.000220	0.000440	0.000000
genus	Gordonia phage Forza - no_g_rank	Gordonia phage Forza - no_g_rank	1	47	0.502672	47	0.000439	0.000439	0.000000
genus	Mollivirus sibericum - no_g_rank	Mollivirus sibericum - no_g_rank	4	266	0.503383	127	0.000209	0.000438	0.000000
genus	Sedimentisphaera	2483368	31	1150	0.502327	223	0.000085	0.000437	0.000000
genus	Alteracholeplasma	2903105	9	562	0.501432	131	0.000102	0.000435	0.000000
genus	Owenweeksia	267986	42	1587	0.506163	436	0.000119	0.000434	0.000000
genus	Alphaentomopoxvirus	62098	2	82	0.501041	41	0.000217	0.000433	0.000000
genus	Bacterioplanoides	2066071	37	1443	0.503848	322	0.000097	0.000433	0.000000
genus	Beijerinckia	532	31	1556	0.502198	265	0.000073	0.000431	0.000000
genus	Sulfidibacter	2915177	88	4429	0.507365	822	0.000080	0.000430	0.000000
genus	Candidatus Pseudothioglobus	2841677	17	635	0.500848	181	0.000068	0.000429	0.000000
genus	Pyxidicoccus	224458	87	3152	0.507138	655	0.000089	0.000429	0.000000
genus	Halosimplex	171163	27	834	0.500339	163	0.000038	0.000423	0.000000
genus	Chthonomonas	1077265	39	1376	0.503500	305	0.000094	0.000423	0.000000
genus	Ktedonosporobacter	2692417	92	4604	0.503241	560	0.000051	0.000422	0.000000
genus	Hyphobacterium	2004661	18	890	0.501724	180	0.000085	0.000422	0.000000
genus	Frankia	1854	17	977	0.500631	220	0.000049	0.000420	0.000000
genus	Novosphingopyxis	2709686	22	788	0.500766	108	0.000058	0.000420	0.000000
genus	Limnochorda	1676651	30	1188	0.504315	310	0.000109	0.000418	0.000000
genus	Baekduia	2600304	25	936	0.500827	161	0.000052	0.000417	0.000000
genus	Fenollaria	1686313	6	452	0.505768	269	0.000205	0.000414	0.000000
genus	Glycocaulis	1433402	26	904	0.501700	172	0.000078	0.000411	0.000000
genus	Pseudemcibacter	2943291	29	1269	0.503087	286	0.000093	0.000411	0.000000
genus	Laceyella	292635	18	1243	0.503062	271	0.000089	0.000410	0.000000
genus	Aliiglaciecola	1406885	42	1592	0.502944	305	0.000078	0.000409	0.000000
genus	Acidisoma	512381	38	1468	0.506671	443	0.000122	0.000404	0.000000
genus	Solwaraspora	265431	14	478	0.500129	70	0.000029	0.000402	0.000000
genus	Staphylospora	2689589	17	950	0.500163	58	0.000024	0.000401	0.000000
genus	Kozakia	153497	16	1072	0.502208	269	0.000082	0.000399	0.000000
genus	Pleionea	1502941	37	1610	0.503679	352	0.000087	0.000399	0.000000
genus	Halobacillus	45667	42	1386	0.500385	271	0.000030	0.000397	0.000000
genus	Varunaivibrio	1866954	19	943	0.502600	234	0.000098	0.000395	0.000000
genus	Periweissella	2930384	21	1074	0.502582	242	0.000088	0.000393	0.000000
genus	Aquisalimonas	406099	28	1093	0.501188	162	0.000058	0.000392	0.000000
genus	Halobaculum	43927	16	502	0.500152	97	0.000039	0.000392	0.000000
genus	Lowelvirus	2948806	1	56	0.502534	56	0.000391	0.000391	0.000000
genus	Abyssogena phaseoliformis symbiont - no_g_rank	Abyssogena phaseoliformis symbiont - no_g_rank	7	231	0.500235	33	0.000055	0.000383	0.000000
genus	Porifericola	1001222	51	1933	0.502231	304	0.000060	0.000381	0.000000
genus	Chlamydiifrater	2822114	14	420	0.500106	30	0.000027	0.000380	0.000000
genus	Bracoviriform	2946836	4	128	0.500395	32	0.000095	0.000380	0.000000
genus	Actinokineospora	39845	23	1069	0.502506	244	0.000087	0.000379	0.000000
genus	Candidatus Ruthturnera	1541743	4	167	0.500604	84	0.000116	0.000376	0.000000
genus	Euhalothece	65097	23	1128	0.500293	87	0.000029	0.000373	0.000000
genus	Acidilobus	105850	16	512	0.500107	66	0.000025	0.000370	0.000000
genus	Nitrospirillum	1543705	42	1639	0.508374	557	0.000125	0.000369	0.000000
genus	Roseibacterium	159345	16	725	0.503221	228	0.000116	0.000369	0.000000
genus	Candidatus Micrarchaeum	662756	10	352	0.500236	42	0.000044	0.000366	0.000000
genus	Thermoplasma	2302	12	546	0.501652	139	0.000093	0.000365	0.000000
genus	Brevibacterium phage Cantare - no_g_rank	Brevibacterium phage Cantare - no_g_rank	1	32	0.501513	32	0.000364	0.000364	0.000000
genus	Aestuariibaculum	1386924	29	1018	0.503325	270	0.000097	0.000364	0.000000
genus	Maricaulis	74317	27	915	0.502482	224	0.000089	0.000364	0.000000
genus	Rhodocaloribacter	2893090	26	1156	0.502809	278	0.000087	0.000364	0.000000
genus	Halothece	76023	34	1291	0.500413	110	0.000031	0.000363	0.000000
genus	Saccharospirillum	231683	20	1036	0.507235	426	0.000149	0.000363	0.000000
genus	Anoxybacter	1769008	27	1150	0.508098	471	0.000148	0.000360	0.000000
genus	Candidatus Neoehrlichia	467749	12	378	0.500503	64	0.000060	0.000357	0.000000
genus	Pelagerythrobacter	2800685	15	585	0.500834	106	0.000064	0.000355	0.000000
genus	Crinalium	241421	20	1715	0.506526	528	0.000109	0.000355	0.000000
genus	Gynuella	1445504	45	2069	0.504155	455	0.000078	0.000353	0.000000
genus	Bacterioplanes	1537406	35	1287	0.501059	173	0.000047	0.000353	0.000000
genus	Dermabacter	36739	7	460	0.508001	397	0.000230	0.000352	0.000000
genus	Stygiolobus	41674	30	927	0.500064	61	0.000017	0.000352	0.000000
genus	Modestobacter	88138	8	585	0.503242	300	0.000119	0.000351	0.000000
genus	Actinosynnema	40566	12	388	0.501174	138	0.000091	0.000350	0.000000
genus	Maioricimonas	2795777	60	2295	0.501804	311	0.000047	0.000349	0.000000
genus	Candidatus Nitrosotenuis	1825023	10	496	0.503061	186	0.000130	0.000346	0.000000
genus	Acetilactobacillus	2767874	16	507	0.502258	160	0.000109	0.000345	0.000000
genus	Maribius	387095	19	754	0.501333	154	0.000070	0.000343	0.000000
genus	Novacetimonas	2919364	17	843	0.501176	251	0.000070	0.000338	0.000000
genus	Koleobacter	2786989	21	951	0.503324	286	0.000101	0.000337	0.000000
genus	Mangrovimonas	1211036	28	1048	0.503910	314	0.000101	0.000336	0.000000
genus	Streptantibioticus	2995706	22	927	0.500701	226	0.000046	0.000335	0.000000
genus	Halorussus	1070314	14	683	0.500201	98	0.000028	0.000335	0.000000
genus	Amylolactobacillus	2767876	7	443	0.503136	184	0.000138	0.000332	0.000000
genus	Kovacikia	1874526	49	2540	0.501031	266	0.000034	0.000329	0.000000
genus	Candidatus Desulforudis	471826	18	602	0.501245	135	0.000073	0.000325	0.000000
genus	Rubripirellula	1579505	61	2496	0.501204	276	0.000036	0.000325	0.000000
genus	Natrialba	63742	22	918	0.502565	244	0.000086	0.000325	0.000000
genus	Paraneptunicella	2905123	41	1414	0.502245	281	0.000064	0.000323	0.000000
genus	Tomitella	741759	17	554	0.500368	71	0.000041	0.000320	0.000000
genus	Natrarchaeobaculum	2765402	14	700	0.500142	50	0.000023	0.000320	0.000000
genus	Caldinitratiruptor	1006480	13	760	0.503092	244	0.000103	0.000319	0.000000
genus	Candidatus Steffania	1076625	11	375	0.500162	39	0.000033	0.000315	0.000000
genus	Urechidicola	2700084	19	751	0.505547	328	0.000136	0.000312	0.000000
genus	Candidatus Korarchaeum	498845	14	484	0.500374	68	0.000044	0.000311	0.000000
genus	Candidatus Thioglobus	655184	13	416	0.500430	132	0.000051	0.000309	0.000000
genus	Salinimicrobium	561367	25	922	0.503316	284	0.000095	0.000309	0.000000
genus	Actinocatenispora	390988	20	696	0.500319	140	0.000034	0.000309	0.000000
genus	Plantactinospora	673534	8	380	0.500754	193	0.000096	0.000308	0.000000
genus	Euzebyella	1287916	35	1215	0.503163	317	0.000080	0.000308	0.000000
genus	Chondrocystis	268175	23	1366	0.505224	452	0.000102	0.000307	0.000000
genus	Pseudactinotalea	1926259	15	560	0.501297	139	0.000076	0.000307	0.000000
genus	Hyphococcus	2038635	26	934	0.502225	233	0.000076	0.000306	0.000000
genus	Pontibrevibacter	2944826	20	700	0.501749	177	0.000077	0.000303	0.000000
genus	Aristophania	3027666	16	572	0.500307	109	0.000036	0.000303	0.000000
genus	Namakavirus	2733116	1	35	0.501371	35	0.000302	0.000302	0.000000
genus	Leeuwenhoekiella	283735	7	269	0.502034	122	0.000137	0.000301	0.000000
genus	Subtercola	120212	14	759	0.501134	285	0.000058	0.000299	0.000000
genus	Berryella	2815775	10	404	0.501791	179	0.000103	0.000297	0.000000
genus	Novibacillus	1677050	12	967	0.515662	659	0.000200	0.000293	0.000000
genus	Litorilituus	1407056	30	1030	0.501136	176	0.000050	0.000291	0.000000
genus	Blastococcus	38501	12	529	0.500207	100	0.000031	0.000290	0.000000
genus	Spartinivicinus	2768738	44	1791	0.501398	267	0.000043	0.000289	0.000000
genus	Saccharibacillus	456492	35	1237	0.506341	465	0.000109	0.000289	0.000000
genus	Cytomegalovirus	10358	2	60	0.500597	31	0.000148	0.000287	0.000000
genus	Frederiksenia	1649317	12	432	0.501825	146	0.000096	0.000285	0.000000
genus	Alloacidobacterium	2951993	43	1608	0.501546	269	0.000047	0.000280	0.000000
genus	Oxynema	1492710	28	1580	0.503569	416	0.000074	0.000280	0.000000
genus	Entomobacter	2811380	19	703	0.502512	226	0.000090	0.000279	0.000000
genus	Candidatus Doolittlea	1906657	2	186	0.501294	94	0.000139	0.000275	0.000000
genus	Sphingomicrobium	1227948	7	337	0.500247	87	0.000041	0.000274	0.000000
genus	Marixanthomonas	387658	16	613	0.502260	203	0.000090	0.000273	0.000000
genus	Haladaptatus	367188	28	874	0.500054	93	0.000013	0.000271	0.000000
genus	Gryllotalpicola	1195526	13	497	0.500808	111	0.000060	0.000269	0.000000
genus	Siminovitchia	2837510	21	852	0.503340	292	0.000092	0.000269	0.000000
genus	Caldimicrobium	444090	14	446	0.500308	63	0.000038	0.000266	0.000000
genus	Fructobacillus	559173	5	331	0.501187	108	0.000087	0.000266	0.000000
genus	Ureaplasma	2129	3	96	0.500413	96	0.000096	0.000264	0.000000
genus	Oceanicoccus	1084558	28	1059	0.502590	290	0.000072	0.000263	0.000000
genus	Candidatus Nitrosopelagicus	1593364	4	276	0.500808	89	0.000084	0.000262	0.000000
genus	Ammonifex	42837	16	496	0.500066	31	0.000016	0.000261	0.000000
genus	Thermotomaculum	1172428	17	540	0.500239	62	0.000030	0.000258	0.000000
genus	unidentified bacterial endosymbiont - no_g_rank	unidentified bacterial endosymbiont - no_g_rank	10	388	0.501125	118	0.000078	0.000257	0.000000
genus	Pyrococcus	2260	11	360	0.500102	63	0.000024	0.000257	0.000000
genus	Phytohabitans	907364	26	997	0.500183	114	0.000020	0.000256	0.000000
genus	Cotonvirus japonicus - no_g_rank	Cotonvirus japonicus - no_g_rank	9	303	0.500551	71	0.000060	0.000255	0.000000
genus	Acidothermus	28048	12	446	0.500451	80	0.000046	0.000254	0.000000
genus	Methanococcoides	2225	15	498	0.500709	105	0.000053	0.000250	0.000000
genus	Halalkalibacter	2893056	13	963	0.512750	651	0.000169	0.000250	0.000000
genus	Candidatus Gullanella	1906661	4	184	0.500324	46	0.000062	0.000249	0.000000
genus	Geodermatophilus	1860	9	494	0.500940	132	0.000066	0.000247	0.000000
genus	Stackebrandtia	283810	32	976	0.500300	96	0.000024	0.000244	0.000000
genus	Acidianus	12914	11	367	0.500817	160	0.000101	0.000241	0.000000
genus	Glaciibacter	501022	20	817	0.502845	283	0.000082	0.000236	0.000000
genus	Granulosicoccus	437504	43	1664	0.502635	387	0.000054	0.000234	0.000000
genus	Gloeothece	28070	40	1592	0.501059	284	0.000036	0.000234	0.000000
genus	Lentibacter	1434014	14	552	0.500795	126	0.000053	0.000231	0.000000
genus	Salinicoccus	45669	16	562	0.501141	149	0.000061	0.000231	0.000000
genus	Sphingosinithalassobacter	2676233	12	412	0.500249	107	0.000030	0.000228	0.000000
genus	Halomicronema	170610	31	1166	0.500798	180	0.000035	0.000228	0.000000
genus	Stratiformator	3076095	31	1068	0.500842	179	0.000038	0.000228	0.000000
genus	Oceanobacillus	182709	18	774	0.500195	152	0.000022	0.000227	0.000000
genus	Geitlerinema	63132	28	900	0.500540	130	0.000033	0.000227	0.000000
genus	Rivularia	373984	51	1547	0.500323	130	0.000019	0.000227	0.000000
genus	Thermoactinomyces	2023	14	512	0.500299	142	0.000032	0.000224	0.000000
genus	Mangrovivirga	2858886	23	944	0.503394	346	0.000082	0.000223	0.000000
genus	Paremcibacter	2813804	22	814	0.501280	195	0.000053	0.000222	0.000000
genus	Gracilibacillus	74385	24	830	0.500335	213	0.000025	0.000221	0.000000
genus	Alienimonas	2714737	22	796	0.501630	218	0.000060	0.000220	0.000000
genus	Gloeocapsa	102231	32	1144	0.500602	161	0.000031	0.000219	0.000000
genus	Candidatus Cytomitobacter	2601574	4	120	0.500213	30	0.000054	0.000218	0.000000
genus	Nibribacter	1649474	20	725	0.500512	117	0.000035	0.000216	0.000000
genus	Richelia	98443	13	923	0.501450	239	0.000056	0.000215	0.000000
genus	Candidatus Hydrogenosomobacter	2654634	4	169	0.502339	122	0.000155	0.000215	0.000000
genus	Marisediminicola	1230698	12	412	0.500705	103	0.000054	0.000215	0.000000
genus	Mardivirus	180252	1	39	0.501004	39	0.000209	0.000209	0.000000
genus	Nodensvirus	2733120	1	36	0.500919	36	0.000208	0.000208	0.000000
genus	Robiginitalea	252306	20	652	0.501195	171	0.000054	0.000208	0.000000
genus	Denitrobacterium	79603	11	427	0.501489	157	0.000076	0.000207	0.000000
genus	Thermodesulfatator	241192	13	444	0.500706	109	0.000051	0.000206	0.000000
genus	Halapricum	1542963	12	360	0.500069	60	0.000018	0.000206	0.000000
genus	Saccharothrix	2071	23	786	0.500405	177	0.000029	0.000205	0.000000
genus	Actinobaculum	76833	7	487	0.502108	217	0.000090	0.000202	0.000000
genus	Caldisphaera	200414	8	280	0.500115	35	0.000025	0.000201	0.000000
genus	Candidatus Fukatsuia	1927833	14	536	0.501015	149	0.000056	0.000201	0.000000
genus	Crateriforma	2714592	30	1284	0.501780	311	0.000048	0.000200	0.000000
genus	Nitrososphaera	497726	15	532	0.500909	137	0.000051	0.000198	0.000000
genus	Ehrlichia	943	6	192	0.500187	96	0.000044	0.000197	0.000000
genus	Boudabousia	2767318	11	398	0.500324	71	0.000035	0.000197	0.000000
genus	Thermocrinis	75905	7	275	0.500527	77	0.000054	0.000194	0.000000
genus	Candidatus Cardinium	273135	2	162	0.500948	81	0.000095	0.000189	0.000000
genus	Wigglesworthia	51228	2	92	0.500482	46	0.000093	0.000185	0.000000
genus	Leminorella	82980	15	551	0.500559	115	0.000039	0.000185	0.000000
genus	Cnuibacter	1759331	12	380	0.500568	95	0.000046	0.000184	0.000000
genus	Koinonema	2023214	30	1021	0.501197	229	0.000041	0.000183	0.000000
genus	Cystobacter	42	26	1230	0.502157	357	0.000053	0.000183	0.000000
genus	Dolosigranulum	29393	6	310	0.500242	103	0.000033	0.000182	0.000000
genus	Allobacillus	1400133	12	424	0.500248	68	0.000029	0.000182	0.000000
genus	Stanieria	102115	14	584	0.500291	164	0.000028	0.000180	0.000000
genus	Haloferax	2251	3	93	0.500670	63	0.000156	0.000180	0.000000
genus	Rasiella	2987594	12	505	0.501926	210	0.000075	0.000179	0.000000
genus	Natranaerofaba	2807497	16	530	0.500883	144	0.000049	0.000179	0.000000
genus	Aegicerativicinus	2893197	14	628	0.502351	265	0.000075	0.000178	0.000000
genus	Rubinisphaera	1649490	29	979	0.501195	227	0.000041	0.000178	0.000000
genus	Natronococcus	29287	14	437	0.500249	97	0.000029	0.000175	0.000000
genus	Natronosporangium	2920401	18	562	0.500171	65	0.000020	0.000175	0.000000
genus	Methanotorris	196119	8	264	0.500094	33	0.000022	0.000175	0.000000
genus	Candidatus Profftia	1177214	4	154	0.500249	77	0.000052	0.000173	0.000000
genus	Acidisarcina	2608728	32	1177	0.500956	231	0.000033	0.000170	0.000000
genus	Candidatus Contubernalis	338648	13	558	0.502969	288	0.000088	0.000170	0.000000
genus	Crocosphaera	263510	25	791	0.500249	96	0.000020	0.000164	0.000000
genus	Pseudothermotoga	1643951	8	330	0.500355	77	0.000038	0.000164	0.000000
genus	Peterkaempfera	2995704	12	418	0.500072	38	0.000014	0.000159	0.000000
genus	Staphylothermus	2279	6	180	0.500102	30	0.000026	0.000156	0.000000
genus	Paenisporosarcina	651660	14	436	0.500147	93	0.000019	0.000155	0.000000
genus	Saccharobesus	2894574	23	814	0.500685	168	0.000032	0.000155	0.000000
genus	Catellatospora	53365	15	534	0.500928	162	0.000047	0.000154	0.000000
genus	Swingsia	1649499	10	309	0.500556	93	0.000046	0.000154	0.000000
genus	Natrinema	88723	9	340	0.501048	190	0.000067	0.000152	0.000000
genus	Glaciecola	89404	16	560	0.500716	144	0.000039	0.000151	0.000000
genus	Amphibacillus	29331	10	320	0.500250	65	0.000030	0.000150	0.000000
genus	Candidatus Puniceispirillum	767891	11	374	0.500526	102	0.000041	0.000149	0.000000
genus	Leptothermofonsia	2917830	27	841	0.500361	127	0.000022	0.000146	0.000000
genus	Fervidibacillus	3033930	9	366	0.500640	116	0.000046	0.000146	0.000000
genus	Pengzhenrongella	2888818	8	256	0.500665	96	0.000053	0.000142	0.000000
genus	Paraliobacillus	200903	12	437	0.500491	112	0.000036	0.000141	0.000000
genus	Cyanobacterium	102234	9	313	0.500200	107	0.000021	0.000135	0.000000
genus	Salinispora	168694	7	340	0.500552	112	0.000044	0.000133	0.000000
genus	Rippkaea	2546365	14	547	0.500225	86	0.000021	0.000132	0.000000
